global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,preemption_count
0,7.306894302368164,0.5641418099403381,,,,,,,,
1,,,0.5640724524581494,0.5652694831460674,89000000.0,0.5644447481763494,89274637.0,156.17346596717834,156.17539143562317,0.0
1,7.299121379852295,0.5640035271644592,,,,,,,,
2,7.20102071762085,0.5534205436706543,,,,,,,,
3,6.969149589538574,0.5331180095672607,,,,,,,,
4,6.590170383453369,0.5042401552200317,,,,,,,,
5,6.110482215881348,0.4680620431900024,,,,,,,,
6,5.515859127044678,0.4271607995033264,,,,,,,,
7,4.844301223754883,0.3834879994392395,,,,,,,,
8,4.126771450042725,0.34136962890625,,,,,,,,
9,3.445600748062134,0.3004566431045532,,,,,,,,
10,2.8622162342071533,0.2640503644943237,,,,,,,,
11,2.288421154022217,0.2323338985443115,,,,,,,,
12,1.7485487461090088,0.2066590338945388,,,,,,,,
13,1.2628288269042969,0.1863236129283905,,,,,,,,
14,0.8183955550193787,0.1733029037714004,,,,,,,,
15,0.4609049260616302,0.164506658911705,,,,,,,,
16,0.1890611946582794,0.1620358526706695,,,,,,,,
17,0.1932379156351089,0.162200927734375,,,,,,,,
18,0.3122392296791076,0.1611821502447128,,,,,,,,
19,0.4018465578556061,0.1605088412761688,,,,,,,,
20,0.4752994179725647,0.1630094051361084,,,,,,,,
21,0.4968589544296264,0.1635262668132782,,,,,,,,
22,0.4553382396697998,0.1590358167886734,,,,,,,,
23,0.4231848418712616,0.1585357636213302,,,,,,,,
24,0.3331538736820221,0.1538965851068496,,,,,,,,
25,0.2720228433609009,0.1546081006526947,,,,,,,,
26,0.2118872851133346,0.1561217606067657,,,,,,,,
27,0.1229105442762374,0.1519565880298614,,,,,,,,
28,0.09910798817873,0.1509970426559448,,,,,,,,
29,0.0891106575727462,0.1494939625263214,,,,,,,,
30,0.0813759937882423,0.14890156686306,,,,,,,,
31,0.0970329195261001,0.1478886008262634,,,,,,,,
32,0.1155003681778907,0.1487352401018142,,,,,,,,
33,0.0724184811115264,0.1472287029027938,,,,,,,,
34,0.0775129199028015,0.1441765129566192,,,,,,,,
35,0.0580972507596015,0.1439451426267624,,,,,,,,
36,0.0903481096029281,0.1443869173526764,,,,,,,,
37,0.0518034510314464,0.141641691327095,,,,,,,,
38,0.0434287972748279,0.1423720121383667,,,,,,,,
39,0.0432009547948837,0.1416813433170318,,,,,,,,
40,0.0343374423682689,0.1400587558746338,,,,,,,,
41,0.0514593012630939,0.1412554383277893,,,,,,,,
42,0.0656648576259613,0.1386227458715438,,,,,,,,
43,0.1099944114685058,0.1392532289028167,,,,,,,,
44,0.1380713284015655,0.137271836400032,,,,,,,,
45,0.1604364961385727,0.1396996676921844,,,,,,,,
46,0.1105576753616333,0.1385074108839035,,,,,,,,
47,0.020196983590722,0.1378780007362365,,,,,,,,
48,0.0915869176387786,0.1376557052135467,,,,,,,,
49,0.1282664388418197,0.1372949033975601,,,,,,,,
50,0.125881940126419,0.1384492367506027,,,,,,,,
51,0.0782751217484474,0.137108713388443,,,,,,,,
52,0.0191720966249704,0.1365211457014084,,,,,,,,
53,0.0761670991778373,0.136824831366539,,,,,,,,
54,0.1457221060991287,0.1368153095245361,,,,,,,,
55,0.2137985080480575,0.1368946135044098,,,,,,,,
56,0.2265099436044693,0.138750284910202,,,,,,,,
57,0.149427980184555,0.1370856761932373,,,,,,,,
58,0.0291175693273544,0.1371354460716247,,,,,,,,
59,0.1057840883731842,0.1345829218626022,,,,,,,,
60,0.2209087312221527,0.1348629891872406,,,,,,,,
61,0.275541216135025,0.1357622593641281,,,,,,,,
62,0.2466155886650085,0.1349108666181564,,,,,,,,
63,0.1081333011388778,0.1358686536550521,,,,,,,,
64,0.0767509564757347,0.1326049268245697,,,,,,,,
65,0.3151432871818542,0.1366108208894729,,,,,,,,
66,0.5434498190879822,0.1368323266506195,,,,,,,,
67,0.4464196860790252,0.1351851522922516,,,,,,,,
68,0.0249981600791215,0.1335455924272537,,,,,,,,
69,0.3457474112510681,0.1350642144680023,,,,,,,,
70,0.2977626025676727,0.1341489553451538,,,,,,,,
71,0.0583631359040737,0.1324045956134796,,,,,,,,
72,0.2750722765922546,0.1329043209552765,,,,,,,,
73,0.1988227516412735,0.1312134563922882,,,,,,,,
74,0.0701466426253318,0.1310732513666153,,,,,,,,
75,0.2434534877538681,0.132164642214775,,,,,,,,
76,0.2237933874130249,0.1303693205118179,,,,,,,,
77,0.0926461443305015,0.1296967417001724,,,,,,,,
78,0.0298951938748359,0.1314038932323455,,,,,,,,
79,0.1147182136774063,0.1317677795886993,,,,,,,,
80,0.1867426186800003,0.1329679191112518,,,,,,,,
81,0.2609193325042724,0.1322876065969467,,,,,,,,
82,0.4140220284461975,0.1321545988321304,,,,,,,,
83,0.5302796363830566,0.1323896944522857,,,,,,,,
