global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,preemption_count
0,4.382925510406494,0.7351542115211487,,,,,,,,,,,
1,,,0.2894119875771658,0.7752715519496373,0.2828653192815313,0.7852436295371412,3554.0,0.3056446321514591,0.781013086101124,3581.0,46.220869064331055,46.222795248031616,0.0
1,4.403135299682617,0.721077024936676,,,,,,,,,,,
2,4.34263801574707,0.7338033318519592,,,,,,,,,,,
3,4.369521617889404,0.706104040145874,,,,,,,,,,,
4,3.126873731613159,0.8146164417266846,,,,,,,,,,,
5,2.4233031272888184,0.6608508825302124,,,,,,,,,,,
6,1.6065442562103271,0.6217203140258789,,,,,,,,,,,
7,1.075766921043396,0.5870410203933716,,,,,,,,,,,
8,0.9349246025085448,0.5326943397521973,,,,,,,,,,,
9,1.3085075616836548,0.5459838509559631,,,,,,,,,,,
10,1.6448982954025269,0.5985812544822693,,,,,,,,,,,
11,1.7786202430725098,0.5903546214103699,,,,,,,,,,,
12,1.956972479820252,0.5500263571739197,,,,,,,,,,,
13,1.961993932723999,0.5112107396125793,,,,,,,,,,,
14,1.6166892051696775,0.5079904794692993,,,,,,,,,,,
15,1.3150303363800049,0.4963836669921875,,,,,,,,,,,
16,0.9451503157615662,0.4920571148395538,,,,,,,,,,,
17,0.8409819602966309,0.3956274390220642,,,,,,,,,,,
18,1.1170166730880735,0.3883895874023437,,,,,,,,,,,
19,1.2220724821090698,0.3870823979377746,,,,,,,,,,,
20,1.271480917930603,0.430665522813797,,,,,,,,,,,
21,1.3916505575180054,0.4663699567317962,,,,,,,,,,,
22,1.2546746730804443,0.4536643624305725,,,,,,,,,,,
23,1.1065753698349,0.4299861788749695,,,,,,,,,,,
24,0.6430711150169373,0.4105361998081207,,,,,,,,,,,
25,0.5460527539253235,0.3848796188831329,,,,,,,,,,,
26,0.6450306177139282,0.3525574207305908,,,,,,,,,,,
27,0.7999481558799744,0.419977992773056,,,,,,,,,,,
28,0.9220325350761414,0.3117750883102417,,,,,,,,,,,
29,0.9169644117355348,0.4147595167160034,,,,,,,,,,,
30,0.7257925271987915,0.3882452845573425,,,,,,,,,,,
31,0.5324649214744568,0.3592590987682342,,,,,,,,,,,
32,0.2809302806854248,0.4016913771629333,,,,,,,,,,,
33,0.4300291538238525,0.3132924735546112,,,,,,,,,,,
34,0.5327349901199341,0.3446438312530517,,,,,,,,,,,
35,0.5806063413619995,0.4116361141204834,,,,,,,,,,,
36,0.4521507322788238,0.4467588067054748,,,,,,,,,,,
37,0.5915122628211975,0.4292663037776947,,,,,,,,,,,
38,0.6331378221511841,0.2919912338256836,,,,,,,,,,,
39,0.6703641414642334,0.3162122964859009,,,,,,,,,,,
40,0.1961345672607422,0.3533891439437866,,,,,,,,,,,
41,0.1312734186649322,0.3843058049678802,,,,,,,,,,,
42,0.2355403453111648,0.3611132502555847,,,,,,,,,,,
43,0.5027118921279907,0.4051986932754516,,,,,,,,,,,
44,0.5087509155273438,0.4059122800827026,,,,,,,,,,,
45,0.6646832823753357,0.3973113000392914,,,,,,,,,,,
46,0.4536397457122803,0.4017729461193084,,,,,,,,,,,
47,0.3297550678253174,0.4240407347679138,,,,,,,,,,,
48,0.1013886407017707,0.4149878323078155,,,,,,,,,,,
49,0.1787881255149841,0.3309049010276794,,,,,,,,,,,
50,0.2679445147514343,0.3534078001976013,,,,,,,,,,,
51,0.355145126581192,0.3965489566326141,,,,,,,,,,,
52,0.5988529920578003,0.2738576531410217,,,,,,,,,,,
53,0.2331275045871734,0.4176347851753235,,,,,,,,,,,
54,0.2632862329483032,0.3541987240314483,,,,,,,,,,,
55,0.1385963261127472,0.3850859999656677,,,,,,,,,,,
56,0.2675575017929077,0.4357855021953583,,,,,,,,,,,
57,0.1468104273080825,0.3325563073158264,,,,,,,,,,,
58,0.1090645864605903,0.4494752883911133,,,,,,,,,,,
59,0.1729789972305297,0.3120235800743103,,,,,,,,,,,
60,0.3288962244987488,0.3613492548465729,,,,,,,,,,,
61,0.3446260094642639,0.3517866134643554,,,,,,,,,,,
62,0.2475451678037643,0.2850472033023834,,,,,,,,,,,
63,0.0793170556426048,0.2919927835464477,,,,,,,,,,,
64,0.1312374025583267,0.3503009676933288,,,,,,,,,,,
65,0.1192032247781753,0.308529794216156,,,,,,,,,,,
66,0.2341051995754242,0.3361949920654297,,,,,,,,,,,
67,0.1186553835868835,0.4310854077339172,,,,,,,,,,,
68,0.1109941825270652,0.3896010518074035,,,,,,,,,,,
69,0.1594186723232269,0.2948222160339355,,,,,,,,,,,
70,0.0694046020507812,0.3574145138263702,,,,,,,,,,,
71,0.2244877815246582,0.3103111982345581,,,,,,,,,,,
72,0.1509034782648086,0.3036155700683594,,,,,,,,,,,
73,0.1590566784143448,0.4624815583229065,,,,,,,,,,,
74,0.0969426035881042,0.29830202460289,,,,,,,,,,,
75,0.1759384572505951,0.270962119102478,,,,,,,,,,,
76,0.1877960562705993,0.4186023771762848,,,,,,,,,,,
77,0.0967201963067054,0.2449312806129455,,,,,,,,,,,
