global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,preemption_count
0,0.3447564244270324,6.9077558517456055,,,,,,,,,,,
1,,,0.00216796875,6.90775634765625,0.00178,6.907755625,50000.0,0.0016,6.90775546875,10000.0,6.622585773468018,6.624485015869141,0.0
1,0.3552978634834289,6.907756328582764,,,,,,,,,,,
2,0.3537022173404693,6.907754421234131,,,,,,,,,,,
3,0.348544716835022,6.907751083374023,,,,,,,,,,,
4,0.3473609387874603,6.907753467559815,,,,,,,,,,,
5,0.349244475364685,6.907754421234131,,,,,,,,,,,
6,0.3539287447929382,6.90773868560791,,,,,,,,,,,
7,0.3579851388931274,6.90774393081665,,,,,,,,,,,
8,0.3555147647857666,6.907731056213379,,,,,,,,,,,
9,0.3567678928375244,6.907744407653809,,,,,,,,,,,
10,0.3477958142757416,6.907718658447266,,,,,,,,,,,
11,0.3465574085712433,6.907711029052734,,,,,,,,,,,
12,0.3486591279506683,6.907714366912842,,,,,,,,,,,
13,0.3410664200782776,6.907697677612305,,,,,,,,,,,
14,0.3511958718299866,6.907726764678955,,,,,,,,,,,
15,0.3434979319572449,6.907702445983887,,,,,,,,,,,
16,0.3363745808601379,6.907703399658203,,,,,,,,,,,
17,0.3430954813957214,6.907658576965332,,,,,,,,,,,
18,0.3505603373050689,6.907671928405762,,,,,,,,,,,
19,0.3463499546051025,6.90767240524292,,,,,,,,,,,
20,0.3446094989776611,6.907591342926025,,,,,,,,,,,
21,0.3462395668029785,6.907573699951172,,,,,,,,,,,
22,0.3448352515697479,6.907596588134766,,,,,,,,,,,
23,0.3380220830440521,6.907573223114014,,,,,,,,,,,
24,0.3556443452835083,6.907416820526123,,,,,,,,,,,
25,0.3426208794116974,6.907489776611328,,,,,,,,,,,
26,0.3444045186042785,6.907425880432129,,,,,,,,,,,
27,0.3429879546165466,6.907538414001465,,,,,,,,,,,
28,0.350526213645935,6.907431125640869,,,,,,,,,,,
29,0.3485941290855407,6.907548427581787,,,,,,,,,,,
30,0.3582940995693207,6.907241821289063,,,,,,,,,,,
31,0.3591966331005096,6.907346725463867,,,,,,,,,,,
32,0.3342733085155487,6.907403945922852,,,,,,,,,,,
33,0.3577459752559662,6.90723180770874,,,,,,,,,,,
34,0.3509163856506347,6.9072113037109375,,,,,,,,,,,
35,0.3436698913574219,6.907231330871582,,,,,,,,,,,
36,0.3642593026161194,6.907214164733887,,,,,,,,,,,
37,0.345415860414505,6.907278060913086,,,,,,,,,,,
38,0.3540588617324829,6.906997203826904,,,,,,,,,,,
39,0.3555360734462738,6.906951427459717,,,,,,,,,,,
40,0.3518810868263244,6.906965255737305,,,,,,,,,,,
41,0.3440088331699371,6.906961441040039,,,,,,,,,,,
42,0.3615279793739319,6.906734943389893,,,,,,,,,,,
43,0.3642470240592956,6.906472682952881,,,,,,,,,,,
44,0.3465265929698944,6.906638145446777,,,,,,,,,,,
45,0.3557411730289459,6.906497478485107,,,,,,,,,,,
46,0.3495191633701324,6.906579494476318,,,,,,,,,,,
47,0.3657197654247284,6.90608549118042,,,,,,,,,,,
48,0.3623701930046081,6.90609073638916,,,,,,,,,,,
49,0.3846677541732788,6.906398296356201,,,,,,,,,,,
50,0.3743387758731842,6.9062700271606445,,,,,,,,,,,
51,0.3868859112262726,6.905376434326172,,,,,,,,,,,
52,0.3605715036392212,6.906023025512695,,,,,,,,,,,
53,0.3748340010643005,6.905556678771973,,,,,,,,,,,
54,0.368427574634552,6.905274391174316,,,,,,,,,,,
55,0.4007624983787536,6.905261993408203,,,,,,,,,,,
56,0.3924239873886108,6.905123710632324,,,,,,,,,,,
57,0.3987772464752197,6.90492582321167,,,,,,,,,,,
58,0.4018676578998565,6.905025482177734,,,,,,,,,,,
59,0.3674939572811126,6.905173301696777,,,,,,,,,,,
60,0.3913537561893463,6.904215335845947,,,,,,,,,,,
61,0.4083998203277588,6.90423583984375,,,,,,,,,,,
62,0.3821373581886291,6.904671669006348,,,,,,,,,,,
63,0.4061728119850158,6.903470516204834,,,,,,,,,,,
