global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,preemption_count
0,0.5910134315490723,6.9233598709106445,,,,,,,,,,,
1,,,0.0008569834183673,6.918406583824936,0.00064,6.91802625,50000.0,0.0007,6.91997421875,10000.0,13.070488214492798,13.072334051132202,0.0
1,0.6153134703636169,6.9309258460998535,,,,,,,,,,,
2,0.604778528213501,6.921191215515137,,,,,,,,,,,
3,0.601888120174408,6.922734260559082,,,,,,,,,,,
4,0.600944995880127,6.926811218261719,,,,,,,,,,,
5,0.5922573208808899,6.930310249328613,,,,,,,,,,,
6,0.6172664165496826,6.927812576293945,,,,,,,,,,,
7,0.6219347715377808,6.936570167541504,,,,,,,,,,,
8,0.6076411008834839,6.920267105102539,,,,,,,,,,,
9,0.6250650882720947,6.93080997467041,,,,,,,,,,,
10,0.6019839644432068,6.918242454528809,,,,,,,,,,,
11,0.6020106673240662,6.926405906677246,,,,,,,,,,,
12,0.5913903117179871,6.923598766326904,,,,,,,,,,,
13,0.600521981716156,6.927866458892822,,,,,,,,,,,
14,0.6196389198303223,6.934754371643066,,,,,,,,,,,
15,0.5865235924720764,6.915628433227539,,,,,,,,,,,
16,0.588442862033844,6.918805599212647,,,,,,,,,,,
17,0.6060746908187866,6.931487083435059,,,,,,,,,,,
18,0.6049895286560059,6.922295570373535,,,,,,,,,,,
19,0.5966131091117859,6.919808864593506,,,,,,,,,,,
20,0.6028522849082947,6.921136379241943,,,,,,,,,,,
21,0.6087788343429565,6.929120063781738,,,,,,,,,,,
22,0.6072986721992493,6.929460048675537,,,,,,,,,,,
23,0.5878645181655884,6.918259620666504,,,,,,,,,,,
24,0.6033192873001099,6.916070938110352,,,,,,,,,,,
25,0.5988447070121765,6.930902481079102,,,,,,,,,,,
26,0.6123107075691223,6.931820392608643,,,,,,,,,,,
27,0.5980266332626343,6.922150611877441,,,,,,,,,,,
28,0.6103984713554382,6.932044982910156,,,,,,,,,,,
29,0.6079403758049011,6.931207656860352,,,,,,,,,,,
30,0.6068981885910034,6.927882194519043,,,,,,,,,,,
31,0.5884766578674316,6.923177242279053,,,,,,,,,,,
32,0.5831453204154968,6.913640022277832,,,,,,,,,,,
33,0.6199851036071777,6.92389440536499,,,,,,,,,,,
34,0.589180052280426,6.912407398223877,,,,,,,,,,,
35,0.592738926410675,6.9206624031066895,,,,,,,,,,,
36,0.6086124777793884,6.9227681159973145,,,,,,,,,,,
37,0.6036344170570374,6.916959285736084,,,,,,,,,,,
38,0.5904214978218079,6.928930282592773,,,,,,,,,,,
39,0.6019368171691895,6.925407886505127,,,,,,,,,,,
40,0.6083535552024841,6.931482315063477,,,,,,,,,,,
41,0.5834430456161499,6.9218058586120605,,,,,,,,,,,
42,0.5940219163894653,6.913767814636231,,,,,,,,,,,
43,0.6111046671867371,6.913461685180664,,,,,,,,,,,
44,0.596776008605957,6.910128116607666,,,,,,,,,,,
45,0.5833234190940857,6.917252540588379,,,,,,,,,,,
46,0.6106470227241516,6.918685436248779,,,,,,,,,,,
47,0.5967884659767151,6.909387588500977,,,,,,,,,,,
48,0.6004363298416138,6.921689510345459,,,,,,,,,,,
49,0.6074125170707703,6.920939922332764,,,,,,,,,,,
50,0.5888214111328125,6.914266586303711,,,,,,,,,,,
51,0.5923991799354553,6.915549755096436,,,,,,,,,,,
52,0.5826117992401123,6.911568641662598,,,,,,,,,,,
53,0.5868328809738159,6.917349338531494,,,,,,,,,,,
54,0.6002656817436218,6.902425765991211,,,,,,,,,,,
55,0.5844960808753967,6.914977550506592,,,,,,,,,,,
56,0.5964815020561218,6.906426429748535,,,,,,,,,,,
57,0.5993191599845886,6.908473968505859,,,,,,,,,,,
58,0.6128979325294495,6.9025654792785645,,,,,,,,,,,
59,0.6029699444770813,6.907773017883301,,,,,,,,,,,
60,0.5949853658676147,6.904782295227051,,,,,,,,,,,
61,0.5784083008766174,6.903120040893555,,,,,,,,,,,
62,0.5808327794075012,6.910638809204102,,,,,,,,,,,
63,0.6049983501434326,6.907196044921875,,,,,,,,,,,
64,0.6203722357749939,6.89684534072876,,,,,,,,,,,
65,0.5901435017585754,6.901575088500977,,,,,,,,,,,
66,0.5913432836532593,6.899028778076172,,,,,,,,,,,
67,0.6028749942779541,6.899044513702393,,,,,,,,,,,
68,0.6089433431625366,6.898450374603272,,,,,,,,,,,
69,0.5776026844978333,6.905536651611328,,,,,,,,,,,
70,0.592451810836792,6.896026134490967,,,,,,,,,,,
71,0.600322425365448,6.902844429016113,,,,,,,,,,,
72,0.5954012274742126,6.9039306640625,,,,,,,,,,,
73,0.6135750412940979,6.900175094604492,,,,,,,,,,,
74,0.5807647109031677,6.894256591796875,,,,,,,,,,,
75,0.5834816694259644,6.893265724182129,,,,,,,,,,,
76,0.5845520496368408,6.895278930664063,,,,,,,,,,,
77,0.592383861541748,6.899256229400635,,,,,,,,,,,
78,0.6049225926399231,6.895367622375488,,,,,,,,,,,
79,0.6121416091918945,6.904195308685303,,,,,,,,,,,
80,0.5781927108764648,6.89211368560791,,,,,,,,,,,
81,0.5768054723739624,6.89318323135376,,,,,,,,,,,
82,0.5818135142326355,6.880786895751953,,,,,,,,,,,
83,0.5960115790367126,6.890239238739014,,,,,,,,,,,
84,0.5857296586036682,6.894369125366211,,,,,,,,,,,
85,0.5830886363983154,6.892011642456055,,,,,,,,,,,
86,0.6030353307723999,6.882347583770752,,,,,,,,,,,
87,0.5924369692802429,6.88409948348999,,,,,,,,,,,
88,0.5864810943603516,6.873427391052246,,,,,,,,,,,
89,0.5912524461746216,6.87766170501709,,,,,,,,,,,
90,0.605675220489502,6.888943195343018,,,,,,,,,,,
91,0.5796914100646973,6.886560440063477,,,,,,,,,,,
92,0.6009738445281982,6.876340866088867,,,,,,,,,,,
93,0.5931481719017029,6.882655620574951,,,,,,,,,,,
94,0.5791501998901367,6.88784646987915,,,,,,,,,,,
95,0.5944415926933289,6.878732681274414,,,,,,,,,,,
96,0.5888074040412903,6.875086784362793,,,,,,,,,,,
97,0.5914934277534485,6.866368770599365,,,,,,,,,,,
98,0.5962841510772705,6.880475044250488,,,,,,,,,,,
99,0.5974826216697693,6.878196716308594,,,,,,,,,,,
100,0.5913337469100952,6.881010055541992,,,,,,,,,,,
500,0.9265240430831908,6.319764137268066,,,,,,,,,,,
1000,2.030707836151123,5.654925346374512,,,,,,,,,,,
1321,,,0.1219108737244897,4.739671979631696,0.11242,4.81864,50000.0,0.0758,5.2427625,10000.0,521.0090796947479,643.0884504318237,0.0
1500,7.422529697418213,5.244964122772217,,,,,,,,,,,
2000,6.522353172302246,4.890563488006592,,,,,,,,,,,
2500,5.25368595123291,4.592285633087158,,,,,,,,,,,
2652,,,0.2745535714285714,3.5280618472975127,0.24996,3.6715490625,50000.0,0.1738,4.2908234375,10000.0,1029.0422928333282,1242.421532869339,0.0
3000,7.425354480743408,4.340039253234863,,,,,,,,,,,
3500,8.005899429321289,4.012965202331543,,,,,,,,,,,
3987,,,0.3946508290816326,2.804524947185905,0.3636,2.9866853125,50000.0,0.2671,3.6398546875,10000.0,1537.0938136577606,1849.9178314208984,0.0
4000,4.726776123046875,3.934445381164551,,,,,,,,,,,
4500,4.055517673492432,3.639759540557861,,,,,,,,,,,
5000,3.2639591693878174,3.656671524047852,,,,,,,,,,,
5321,,,0.4800900829081632,2.3474283023756377,0.44212,2.55423671875,50000.0,0.3193,3.317873828125,10000.0,2045.203735589981,2453.4862701892853,0.0
5500,2.689051866531372,3.498564004898072,,,,,,,,,,,
6000,2.7421622276306152,3.3566222190856934,,,,,,,,,,,
6500,2.5764646530151367,3.2641851902008057,,,,,,,,,,,
6656,,,0.5318279655612245,2.074802320830676,0.488,2.303048125,50000.0,0.3649,3.0487283203125,10000.0,2553.1970500946045,3057.142477989197,0.0
7000,3.6878623962402335,3.2071893215179443,,,,,,,,,,,
7500,2.331897258758545,3.213107109069824,,,,,,,,,,,
7990,,,0.5772480867346939,1.856952900789222,0.52888,2.1067634375,50000.0,0.3823,2.905080859375,10000.0,3061.123338222504,3663.8337757587433,0.0
8000,2.180464506149292,3.093257188796997,,,,,,,,,,,
8500,1.9202957153320312,3.06236219406128,,,,,,,,,,,
9000,2.022290706634521,3.022040843963623,,,,,,,,,,,
9326,,,0.6103714923469388,1.702847227758291,0.55846,1.96884828125,50000.0,0.4202,2.7514181640625,10000.0,3569.0176277160645,4266.499434947968,0.0
9500,1.5643689632415771,3.069246768951416,,,,,,,,,,,
10000,1.7198344469070437,2.872124195098877,,,,,,,,,,,
10500,1.5870193243026731,2.909056663513184,,,,,,,,,,,
10662,,,0.6534797512755102,1.5304770956234055,0.59094,1.8227296875,50000.0,0.4449,2.58611328125,10000.0,4077.078169107437,4875.21622300148,0.0
11000,1.611325979232788,2.797303438186645,,,,,,,,,,,
11500,1.573879599571228,2.6928458213806152,,,,,,,,,,,
11998,,,0.6730907206632653,1.425891331263951,0.60534,1.7372759375,50000.0,0.4711,2.4735796875,10000.0,4585.043687582016,5475.846448659897,0.0
12000,1.3979369401931765,2.704631090164185,,,,,,,,,,,
12500,1.910633563995361,2.782614231109619,,,,,,,,,,,
13000,1.6034514904022217,2.68202543258667,,,,,,,,,,,
13333,,,0.6931002869897959,1.360708898427535,0.61598,1.6912903125,50000.0,0.4628,2.518783984375,10000.0,5093.034874677658,6075.889895439148,0.0
13500,1.2055587768554688,2.719565868377685,,,,,,,,,,,
14000,,,0.7003946109693877,1.2996829285913585,0.63046,1.6366228125,50000.0,0.4822,2.392014453125,10000.0,5348.041076421738,6421.822816133499,0.0
14000,,,,,,,,,,,5348.041076421738,,0.0
