global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,preemption_count
0,3.418001651763916,0.7639614343643188,,,,,,,,,,,
1,,,0.22869530745915,0.7880049433026995,0.2242310909857291,0.7957238845095315,3554.0,0.2463086939696924,0.7966822645778064,3581.0,46.78835797309876,46.79037261009216,0.0
1,3.995062828063965,0.7571759223937988,,,,,,,,,,,
2,4.283125877380371,0.7829621434211731,,,,,,,,,,,
3,3.769315719604492,0.7511439919471741,,,,,,,,,,,
4,3.514368057250977,0.7912150621414185,,,,,,,,,,,
5,3.4394783973693848,0.8209866881370544,,,,,,,,,,,
6,3.620261430740357,0.7826597690582275,,,,,,,,,,,
7,3.16270399093628,0.8664196729660034,,,,,,,,,,,
8,3.524657726287842,0.7665166854858398,,,,,,,,,,,
9,3.645273685455322,0.7785762548446655,,,,,,,,,,,
10,3.339444637298584,0.754319429397583,,,,,,,,,,,
11,3.65700364112854,0.7105364799499512,,,,,,,,,,,
12,3.572708368301392,0.7106331586837769,,,,,,,,,,,
13,3.3012757301330566,0.6448515057563782,,,,,,,,,,,
14,2.8536648750305176,0.7504613995552063,,,,,,,,,,,
15,3.008168935775757,0.6916509866714478,,,,,,,,,,,
16,3.0024476051330566,0.6489390730857849,,,,,,,,,,,
17,2.9173433780670166,0.6224386096000671,,,,,,,,,,,
18,2.4267847537994385,0.6673851609230042,,,,,,,,,,,
19,2.729985237121582,0.6685287952423096,,,,,,,,,,,
20,2.7027437686920166,0.590542733669281,,,,,,,,,,,
21,2.513942003250122,0.5538625717163086,,,,,,,,,,,
22,2.1767163276672363,0.5345532298088074,,,,,,,,,,,
23,1.8821965456008911,0.5807715058326721,,,,,,,,,,,
24,1.6594959497451782,0.6672983765602112,,,,,,,,,,,
25,1.5949596166610718,0.543499767780304,,,,,,,,,,,
26,1.8190292119979856,0.545600950717926,,,,,,,,,,,
27,1.4754191637039185,0.4984686970710754,,,,,,,,,,,
28,1.4455721378326416,0.4521923959255218,,,,,,,,,,,
29,1.0739907026290894,0.6191896796226501,,,,,,,,,,,
30,1.0558632612228394,0.515312135219574,,,,,,,,,,,
