global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,preemption_count
0,4.7100334,0.74541575,,,,,,,,,,,
1,,,0.2450954573495047,0.7624429294041225,0.2367292499703239,0.7751661310319359,3554.0,0.2610072754042603,0.7728417041547403,3581.0,48.02460145950317,48.17224669456482,0.0
100,0.22703548,0.2964191,,,,,,,,,,,
200,0.39526072,0.3158289,,,,,,,,,,,
300,0.31086496,0.33484972,,,,,,,,,,,
332,,,0.7112719672066825,0.2954414572034563,0.6882391539462578,0.3192945833479881,3554.0,0.7060443928241064,0.3210522508661163,3581.0,127.58097505569458,290.923104763031,0.0
400,0.35223874,0.33308458,,,,,,,,,,,
500,0.4132429,0.25560433,,,,,,,,,,,
587,,,0.718620845249721,0.286379337310791,0.6958755209798818,0.3096206656452236,3554.0,0.7134140854073583,0.3113395991321384,3581.0,207.3713619709015,379.97288966178894,0.0
600,0.2299352,0.31614196,,,,,,,,,,,
700,0.4689686,0.37568748,,,,,,,,,,,
800,0.2715261,0.20946331,,,,,,,,,,,
823,,,0.6883796283176967,0.292565107345581,0.6748287993062394,0.3142405495458462,3554.0,0.6899615865418179,0.3160857515140673,3581.0,287.30388855934143,465.5027449131012,0.0
900,0.26814494,0.3097422,,,,,,,,,,,
1000,0.3637388,0.24303699,,,,,,,,,,,
1087,,,0.7235063144138881,0.2805770124707903,0.7008369201076252,0.3036465363081211,3554.0,0.7183692333452597,0.3051593847628979,3581.0,367.1737186908722,551.1285104751587,0.0
1100,0.43663964,0.28902975,,,,,,,,,,,
1200,0.21204498,0.2743781,,,,,,,,,,,
1300,0.15562814,0.3220142,,,,,,,,,,,
1400,0.50796014,0.2609861,,,,,,,,,,,
1425,,,0.7280800683157784,0.2826246363776071,0.7043532595315138,0.3061332809972038,3554.0,0.7217745894128735,0.3076303796840093,3581.0,446.987407207489,638.0923433303833,0.0
1500,0.12232592,0.28045174,,,,,,,,,,,
1600,0.40023318,0.26354867,,,,,,,,,,,
1700,0.094806895,0.33060232,,,,,,,,,,,
1763,,,0.7335514341081891,0.275862489427839,0.7102191605189575,0.2997911890101822,3554.0,0.7271514100024434,0.3017015326658929,3581.0,526.6879773139954,723.3016428947449,0.0
1800,0.1545391,0.21860833,,,,,,,,,,,
1900,0.289926,0.31441963,,,,,,,,,,,
2000,0.11588104,0.23664628,,,,,,,,,,,
2094,,,0.7307938848223005,0.2745998927525112,0.7086627468609313,0.2975657242499648,3554.0,0.7257901266013335,0.2991201597297368,3581.0,606.3751757144928,807.648889541626,0.0
2100,0.071757205,0.25289005,,,,,,,,,,,
2200,0.1996217,0.31518942,,,,,,,,,,,
2300,0.15402526,0.2730493,,,,,,,,,,,
2400,0.068629965,0.28621608,,,,,,,,,,,
2428,,,0.7376785278320312,0.2699604204722813,0.713805431050401,0.2938495865683913,3554.0,0.7309680758691707,0.2955066262260891,3581.0,686.0958557128906,892.0274221897125,0.0
2500,0.20758492,0.27677706,,,,,,,,,,,
2600,0.12921844,0.2954652,,,,,,,,,,,
2700,0.0900828,0.26474768,,,,,,,,,,,
2714,,,0.7373608180454799,0.2705425705228533,0.7129909191228193,0.2942890259544703,3554.0,0.7303179432246579,0.2958652013774958,3581.0,753.4459114074707,963.9895269870758,0.0
2714,,,,,,,,,,,753.4459114074707,,0.0
