global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,preemption_count
4600,0.7497934,4.6833916,,,,,,,,,,,
4700,0.76337373,4.5863748,,,,,,,,,,,
4800,0.6932916,4.6340756,,,,,,,,,,,
4900,0.69369984,4.6351647,,,,,,,,,,,
5000,0.7276333,4.570245,,,,,,,,,,,
5100,0.67816854,4.4715223,,,,,,,,,,,
5200,0.69035536,4.4353046,,,,,,,,,,,
5300,0.7004623,4.36483,,,,,,,,,,,
5400,0.68523276,4.4525104,,,,,,,,,,,
5500,0.65181285,4.4051805,,,,,,,,,,,
5600,0.6632905,4.2522535,,,,,,,,,,,
5700,0.6425667,4.235039,,,,,,,,,,,
5800,0.65153176,4.395899,,,,,,,,,,,
5900,0.6231457,4.276797,,,,,,,,,,,
6000,0.6847019,4.2400823,,,,,,,,,,,
6046,,,0.4151985049247741,2.819219827651977,0.3875199854373932,2.9463870525360107,50000.0,0.2815999984741211,3.60437273979187,10000.0,2048.1311161518097,2187.2912669181824,0.0
6100,0.63764423,4.284442,,,,,,,,,,,
6200,0.62888837,4.187515,,,,,,,,,,,
6300,0.6475462,4.223622,,,,,,,,,,,
6400,0.64591473,4.2607675,,,,,,,,,,,
6500,0.62545645,4.240848,,,,,,,,,,,
6600,0.608924,4.183788,,,,,,,,,,,
6700,0.60101545,4.204913,,,,,,,,,,,
6800,0.60958487,4.1038055,,,,,,,,,,,
6900,0.6015559,4.176157,,,,,,,,,,,
7000,0.6108818,4.173016,,,,,,,,,,,
7100,0.6008218,4.087567,,,,,,,,,,,
7200,0.5800815,4.093181,,,,,,,,,,,
7300,0.5692076,4.073848,,,,,,,,,,,
7400,0.57603174,4.063673,,,,,,,,,,,
7500,0.5729275,4.048687,,,,,,,,,,,
7561,,,0.4656808078289032,2.616759777069092,0.437419980764389,2.752345561981201,50000.0,0.3255000114440918,3.4183709621429443,10000.0,2549.6130590438843,2715.967172384262,0.0
7600,0.5539709,3.9467208,,,,,,,,,,,
7700,0.5733347,4.006258,,,,,,,,,,,
7800,0.59064215,3.9434168,,,,,,,,,,,
7900,0.57523304,4.045105,,,,,,,,,,,
8000,0.5482182,4.0687685,,,,,,,,,,,
8100,0.54989165,3.9416988,,,,,,,,,,,
8200,0.5565091,3.8930545,,,,,,,,,,,
8300,0.54995966,4.04466,,,,,,,,,,,
8400,0.5283054,3.9913332,,,,,,,,,,,
8500,0.5572646,3.881957,,,,,,,,,,,
8600,0.5575235,3.8927891,,,,,,,,,,,
8700,0.53434175,3.901301,,,,,,,,,,,
8800,0.53289634,3.8414712,,,,,,,,,,,
8900,0.54445946,3.8837986,,,,,,,,,,,
9000,0.5321752,3.939372,,,,,,,,,,,
9080,,,0.5672233700752258,2.14668607711792,0.5097399950027466,2.407517671585083,50000.0,0.3936000168323517,3.059067964553833,10000.0,3047.0517473220825,3244.754086971283,0.0
9100,0.50809264,3.7296216,,,,,,,,,,,
9200,0.5186523,3.8987978,,,,,,,,,,,
9300,0.52142066,3.8502076,,,,,,,,,,,
9400,0.5043861,3.8331804,,,,,,,,,,,
9500,0.49853897,3.772653,,,,,,,,,,,
9600,0.5238576,3.804028,,,,,,,,,,,
9700,0.5303831,3.8582203,,,,,,,,,,,
9800,0.5087982,3.8173258,,,,,,,,,,,
9900,0.48863205,3.676814,,,,,,,,,,,
10000,0.4818077,3.7290363,,,,,,,,,,,
10100,0.52789587,3.7727706,,,,,,,,,,,
10200,0.49766925,3.741162,,,,,,,,,,,
10300,0.50244516,3.7693133,,,,,,,,,,,
10400,0.4867406,3.692152,,,,,,,,,,,
10500,0.485858,3.6657498,,,,,,,,,,,
10600,,,0.5964604616165161,2.0152413845062256,0.5387399792671204,2.270502805709839,50000.0,0.4142000079154968,2.913388252258301,10000.0,3543.924931287765,3774.036642074585,0.0
10600,0.52014965,3.7336807,,,,,,,,,,,
10700,0.48553008,3.6922884,,,,,,,,,,,
10800,0.47048897,3.6059353,,,,,,,,,,,
10900,0.5057391,3.7257142,,,,,,,,,,,
11000,0.50078636,3.7593663,,,,,,,,,,,
11100,0.47045416,3.662056,,,,,,,,,,,
11200,0.49407667,3.5850441,,,,,,,,,,,
11300,0.5041287,3.6957822,,,,,,,,,,,
11400,0.4789458,3.6460109,,,,,,,,,,,
11500,0.4897126,3.651559,,,,,,,,,,,
11600,0.49545428,3.564422,,,,,,,,,,,
11700,0.49037942,3.6529431,,,,,,,,,,,
11800,0.49118316,3.6163735,,,,,,,,,,,
11900,0.4986698,3.5547793,,,,,,,,,,,
12000,0.4737497,3.56023,,,,,,,,,,,
12100,0.47437716,3.5769143,,,,,,,,,,,
12119,,,0.629902720451355,1.738381028175354,0.5724200010299683,1.98341965675354,50000.0,0.4509000182151794,2.649935007095337,10000.0,4048.737249612808,4303.590206861496,0.0
12200,0.48315606,3.623478,,,,,,,,,,,
12300,0.47713274,3.5294087,,,,,,,,,,,
12400,0.48261127,3.6224592,,,,,,,,,,,
12500,0.47035378,3.5326774,,,,,,,,,,,
12600,0.48259586,3.4943519,,,,,,,,,,,
12700,0.46119085,3.4858375,,,,,,,,,,,
12800,0.46212587,3.4262898,,,,,,,,,,,
12900,0.4675723,3.5038686,,,,,,,,,,,
13000,0.46018803,3.520825,,,,,,,,,,,
13100,0.4655488,3.4825113,,,,,,,,,,,
13200,0.46034914,3.4969227,,,,,,,,,,,
13300,0.46387613,3.5011325,,,,,,,,,,,
13400,0.46941033,3.52786,,,,,,,,,,,
13500,0.4789663,3.5099332,,,,,,,,,,,
13600,0.45118567,3.4145765,,,,,,,,,,,
13635,,,0.6545161008834839,1.656466364860535,0.5937600135803223,1.9143271446228027,50000.0,0.4653000235557556,2.5886404514312744,10000.0,4553.736000537872,4833.44456577301,0.0
13700,0.46958846,3.473733,,,,,,,,,,,
13800,0.4845237,3.531248,,,,,,,,,,,
13900,0.47464493,3.464009,,,,,,,,,,,
14000,,,0.6503706574440002,1.6921987533569336,0.5972399711608887,1.9247254133224487,50000.0,0.4639000296592712,2.621046304702759,10000.0,4674.633164167404,4975.537282705307,0.0
14000,,,,,,,,,,,4674.633164167404,,0.0
