global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,preemption_count
0,8.637516021728516,0.9594134092330932,,,,,,,,
1,,,0.9592470192926784,0.9636854831460674,89000000.0,0.9619735558263878,89274637.0,154.236976146698,154.2388472557068,0.0
1,8.612963676452637,0.959602952003479,,,,,,,,
2,8.526674270629883,0.9407625198364258,,,,,,,,
3,8.296875953674316,0.9081774950027466,,,,,,,,
4,7.969845294952393,0.8629143238067627,,,,,,,,
5,7.578357219696045,0.8085589408874512,,,,,,,,
6,7.156106472015381,0.7468444108963013,,,,,,,,
7,6.669708728790283,0.6792961359024048,,,,,,,,
8,6.206096172332764,0.6087537407875061,,,,,,,,
9,5.7117838859558105,0.5347463488578796,,,,,,,,
10,5.0698676109313965,0.4628002047538757,,,,,,,,
11,4.337244510650635,0.3948774337768554,,,,,,,,
12,3.5418143272399902,0.3352667987346649,,,,,,,,
13,2.780677080154419,0.2869166433811188,,,,,,,,
14,2.078668594360352,0.2459296882152557,,,,,,,,
15,1.4294313192367554,0.2170647084712982,,,,,,,,
16,0.8505200147628784,0.1982383280992508,,,,,,,,
17,0.3894314169883728,0.1902917027473449,,,,,,,,
18,0.231558695435524,0.1851192265748977,,,,,,,,
19,0.4527491331100464,0.1874634623527526,,,,,,,,
20,0.6982972621917725,0.1937612295150756,,,,,,,,
21,0.8922741413116455,0.1998384296894073,,,,,,,,
22,1.071382761001587,0.2091493904590606,,,,,,,,
23,1.2620184421539309,0.2260327786207199,,,,,,,,
24,1.3636372089385986,0.2333829402923584,,,,,,,,
25,1.4556565284729004,0.2431194484233856,,,,,,,,
26,1.5911805629730225,0.2599782645702362,,,,,,,,
27,1.5926532745361328,0.2582332491874695,,,,,,,,
28,1.6412955522537231,0.2654330134391784,,,,,,,,
29,1.6524773836135864,0.2661254703998565,,,,,,,,
30,1.6104581356048584,0.259873479604721,,,,,,,,
31,1.6584450006484983,0.2661389112472534,,,,,,,,
32,1.570163607597351,0.253601610660553,,,,,,,,
33,1.515363693237305,0.2458114624023437,,,,,,,,
34,1.4716612100601196,0.2405391782522201,,,,,,,,
35,1.3743281364440918,0.2282441854476928,,,,,,,,
36,1.3207842111587524,0.2225314527750015,,,,,,,,
37,1.2216531038284302,0.2131439745426178,,,,,,,,
38,1.0948606729507446,0.2008187472820282,,,,,,,,
39,0.9673278331756592,0.1902514100074768,,,,,,,,
40,0.8282948732376099,0.1809426099061966,,,,,,,,
41,0.6934696435928345,0.1756740510463714,,,,,,,,
42,0.495865136384964,0.1660183519124984,,,,,,,,
43,0.3238586783409118,0.1612710803747177,,,,,,,,
44,0.1865922957658767,0.1579426229000091,,,,,,,,
45,0.1841711848974228,0.1555174589157104,,,,,,,,
46,0.2496963143348693,0.1557223498821258,,,,,,,,
47,0.2930592000484466,0.154479295015335,,,,,,,,
48,0.2549355328083038,0.1533300131559372,,,,,,,,
49,0.1820944398641586,0.1498860716819763,,,,,,,,
50,0.0980855673551559,0.1490983217954635,,,,,,,,
51,0.1163014695048332,0.1476520299911499,,,,,,,,
52,0.1722440719604492,0.1480299681425094,,,,,,,,
53,0.1761091649532318,0.1451513022184372,,,,,,,,
54,0.1756709814071655,0.145588144659996,,,,,,,,
55,0.1073158904910087,0.1425706148147583,,,,,,,,
56,0.0762687772512435,0.1419660747051239,,,,,,,,
57,0.0406434573233127,0.1393621861934662,,,,,,,,
58,0.0489304289221763,0.1422065198421478,,,,,,,,
59,0.0285675600171089,0.1405339986085891,,,,,,,,
60,0.0360227599740028,0.1411937177181244,,,,,,,,
61,0.0282977856695652,0.1402924507856369,,,,,,,,
62,0.0291981548070907,0.139834389090538,,,,,,,,
63,0.0303596574813127,0.1397801339626312,,,,,,,,
64,0.0293885394930839,0.1389928609132766,,,,,,,,
65,0.0354072861373424,0.1390517354011535,,,,,,,,
66,0.0422797836363315,0.1415071189403534,,,,,,,,
67,0.0419394075870513,0.140772208571434,,,,,,,,
68,0.0380504503846168,0.1419187933206558,,,,,,,,
69,0.0467867851257324,0.1397145092487335,,,,,,,,
70,0.0392767637968063,0.1403530687093734,,,,,,,,
71,0.0354544520378112,0.1394239366054535,,,,,,,,
72,0.0318777598440647,0.1381973922252655,,,,,,,,
73,0.0419373251497745,0.1403921395540237,,,,,,,,
74,0.052638940513134,0.1383586376905441,,,,,,,,
75,0.0409131683409214,0.1390987634658813,,,,,,,,
76,0.0361334756016731,0.1386630535125732,,,,,,,,
77,0.0221905205398798,0.1363122016191482,,,,,,,,
78,0.0391654670238494,0.1361207216978073,,,,,,,,
79,0.0364206098020076,0.1364596784114837,,,,,,,,
80,0.0553429871797561,0.137788251042366,,,,,,,,
81,0.0608085095882415,0.1380149275064468,,,,,,,,
82,0.0311864893883466,0.1356841623783111,,,,,,,,
83,0.0173616427928209,0.1359440237283706,,,,,,,,
84,0.0372709706425666,0.1371685117483139,,,,,,,,
85,0.053558100014925,0.136885330080986,,,,,,,,
86,0.0421580336987972,0.1334476768970489,,,,,,,,
87,0.0179797001183033,0.134064182639122,,,,,,,,
88,0.0342602729797363,0.1345895379781723,,,,,,,,
