global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,preemption_count
0,2.933774471282959,0.7825558185577393,,,,,,,,,,,,,,
1,,,0.4714964702675727,0.7833452224731445,0.0239383364181316,0.4701065269581158,0.7843211889266968,0.0270723264551095,43793.0,0.4703194635327535,0.7845950722694397,0.0289017150393869,43793.0,5.466754913330078,5.468705177307129,0.0
1,2.9376277923583984,0.7826836109161377,,,,,,,,,,,,,,
2,2.9329185485839844,0.7806400060653687,,,,,,,,,,,,,,
3,2.9034814834594727,0.7720069289207458,,,,,,,,,,,,,,
4,2.815524101257324,0.7616950273513794,,,,,,,,,,,,,,
5,2.65631365776062,0.7439031004905701,,,,,,,,,,,,,,
6,2.4476318359375,0.7239380478858948,,,,,,,,,,,,,,
7,2.0183653831481934,0.7020454406738281,,,,,,,,,,,,,,
8,1.921399474143982,0.6822746992111206,,,,,,,,,,,,,,
9,1.7395298480987549,0.661541759967804,,,,,,,,,,,,,,
10,1.692266583442688,0.6422048211097717,,,,,,,,,,,,,,
11,1.5605318546295166,0.6221016645431519,,,,,,,,,,,,,,
12,1.432943344116211,0.6042739748954773,,,,,,,,,,,,,,
13,1.3215219974517822,0.5863476991653442,,,,,,,,,,,,,,
14,1.280374526977539,0.5680164694786072,,,,,,,,,,,,,,
15,1.1999504566192627,0.5494051575660706,,,,,,,,,,,,,,
16,1.1071646213531494,0.5367178320884705,,,,,,,,,,,,,,
17,1.0249935388565063,0.517873227596283,,,,,,,,,,,,,,
18,0.9663605093955994,0.502570629119873,,,,,,,,,,,,,,
19,0.8826872706413269,0.4906915724277496,,,,,,,,,,,,,,
20,0.8068532347679138,0.4764012694358825,,,,,,,,,,,,,,
21,0.7754601836204529,0.4642216265201568,,,,,,,,,,,,,,
22,0.7078739404678345,0.4524834156036377,,,,,,,,,,,,,,
23,0.6701024174690247,0.4412468373775482,,,,,,,,,,,,,,
24,0.6466749310493469,0.4306363463401794,,,,,,,,,,,,,,
25,0.6294865012168884,0.4210338592529297,,,,,,,,,,,,,,
26,0.6139881610870361,0.4097057282924652,,,,,,,,,,,,,,
27,0.5762045979499817,0.3983544409275055,,,,,,,,,,,,,,
28,0.5222347974777222,0.3913455307483673,,,,,,,,,,,,,,
29,0.4988004863262176,0.3799892961978912,,,,,,,,,,,,,,
30,0.4816575646400451,0.3723548948764801,,,,,,,,,,,,,,
31,0.4643337428569793,0.362542450428009,,,,,,,,,,,,,,
32,0.4455817341804504,0.3557443916797638,,,,,,,,,,,,,,
33,0.4315252900123596,0.3466447591781616,,,,,,,,,,,,,,
34,0.417699784040451,0.3382306694984436,,,,,,,,,,,,,,
35,0.4030561149120331,0.3307898640632629,,,,,,,,,,,,,,
36,0.3889684379100799,0.3225637674331665,,,,,,,,,,,,,,
37,0.3778471350669861,0.3148771226406097,,,,,,,,,,,,,,
38,0.3660968542098999,0.3064420521259308,,,,,,,,,,,,,,
39,0.3565270006656647,0.2992917001247406,,,,,,,,,,,,,,
40,0.3430355489253998,0.2918596267700195,,,,,,,,,,,,,,
41,0.3346345722675323,0.2853530645370483,,,,,,,,,,,,,,
42,0.3240474462509155,0.2766550183296203,,,,,,,,,,,,,,
43,0.3156886100769043,0.2714616954326629,,,,,,,,,,,,,,
44,0.3074266016483307,0.2644232511520386,,,,,,,,,,,,,,
45,0.2993540167808532,0.2578270137310028,,,,,,,,,,,,,,
46,0.2925207912921905,0.2496007084846496,,,,,,,,,,,,,,
47,0.2821929156780243,0.2455544769763946,,,,,,,,,,,,,,
48,0.2751138508319855,0.2399538457393646,,,,,,,,,,,,,,
49,0.2672885060310364,0.2343752235174179,,,,,,,,,,,,,,
50,0.2624192535877228,0.2263498604297638,,,,,,,,,,,,,,
51,0.2556943297386169,0.2216385900974273,,,,,,,,,,,,,,
52,0.2472260147333145,0.2176286876201629,,,,,,,,,,,,,,
53,0.2401481121778488,0.211194172501564,,,,,,,,,,,,,,
54,0.2328346222639084,0.2035973668098449,,,,,,,,,,,,,,
55,0.2286139577627182,0.1985564976930618,,,,,,,,,,,,,,
56,0.2203829288482666,0.1927148550748825,,,,,,,,,,,,,,
57,0.2106168866157531,0.1931623816490173,,,,,,,,,,,,,,
58,0.2075009047985077,0.1844764798879623,,,,,,,,,,,,,,
59,0.2014587968587875,0.1785849928855896,,,,,,,,,,,,,,
60,0.1933636963367462,0.1758503168821334,,,,,,,,,,,,,,
61,0.186619371175766,0.1738136559724807,,,,,,,,,,,,,,
62,0.1829210668802261,0.1691396385431289,,,,,,,,,,,,,,
63,0.1767142862081527,0.1606287360191345,,,,,,,,,,,,,,
64,0.1721159517765045,0.1605574786663055,,,,,,,,,,,,,,
65,0.165840670466423,0.1551499515771865,,,,,,,,,,,,,,
66,0.1589186936616897,0.1546884626150131,,,,,,,,,,,,,,
67,0.1570644080638885,0.1470768898725509,,,,,,,,,,,,,,
68,0.1510041356086731,0.1468877047300338,,,,,,,,,,,,,,
69,0.1483889669179916,0.1427997648715973,,,,,,,,,,,,,,
70,0.1447422504425048,0.1395964622497558,,,,,,,,,,,,,,
71,0.1395864188671112,0.1387097239494323,,,,,,,,,,,,,,
72,0.1358655542135238,0.1366447210311889,,,,,,,,,,,,,,
73,0.1302200406789779,0.1317330449819564,,,,,,,,,,,,,,
74,0.1242341101169586,0.1282579004764557,,,,,,,,,,,,,,
75,0.1240686923265457,0.1257456988096237,,,,,,,,,,,,,,
76,0.1211685836315155,0.122808538377285,,,,,,,,,,,,,,
77,0.1186295747756958,0.119232103228569,,,,,,,,,,,,,,
78,0.1141832768917083,0.1184945926070213,,,,,,,,,,,,,,
79,0.1110919564962387,0.1178702935576438,,,,,,,,,,,,,,
80,0.1109796166419982,0.1139783188700676,,,,,,,,,,,,,,
81,0.1028773933649063,0.1118115782737732,,,,,,,,,,,,,,
82,0.1031633242964744,0.1085944771766662,,,,,,,,,,,,,,
83,0.1017692014575004,0.1106595769524574,,,,,,,,,,,,,,
84,0.0972823500633239,0.1100321486592292,,,,,,,,,,,,,,
85,0.094734713435173,0.1059400513768196,,,,,,,,,,,,,,
86,0.0930738225579261,0.1024357303977012,,,,,,,,,,,,,,
87,0.0887802690267562,0.1020521968603134,,,,,,,,,,,,,,
88,0.0868650674819946,0.1002083197236061,,,,,,,,,,,,,,
89,0.0853904262185096,0.1030223742127418,,,,,,,,,,,,,,
90,0.0833040401339531,0.1024339348077774,,,,,,,,,,,,,,
91,0.082588605582714,0.0953413993120193,,,,,,,,,,,,,,
92,0.0787921473383903,0.0975377038121223,,,,,,,,,,,,,,
93,0.0764106288552284,0.0993978008627891,,,,,,,,,,,,,,
94,0.0770322903990745,0.0938592404127121,,,,,,,,,,,,,,
95,0.0733528062701225,0.0953632742166519,,,,,,,,,,,,,,
96,0.0718829557299614,0.0895788818597793,,,,,,,,,,,,,,
97,0.0699718296527862,0.0882567539811134,,,,,,,,,,,,,,
98,0.0690298303961753,0.0939111709594726,,,,,,,,,,,,,,
99,0.0667283609509468,0.0877658724784851,,,,,,,,,,,,,,
100,0.0674270242452621,0.0887113213539123,,,,,,,,,,,,,,
500,0.0096031883731484,0.0509169250726699,,,,,,,,,,,,,,
