global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,preemption_count
0,0.2888587,6.907754,,,,,,,,,,,
1,,,0.0009374999790452,6.907756328582764,0.0009999999310821,6.9077558517456055,50000.0,0.0010000000474974,6.907756805419922,10000.0,44.78558540344238,44.86577463150024,0.0
100,0.28579387,6.9065623,,,,,,,,,,,
200,0.27157593,6.9024553,,,,,,,,,,,
300,0.32026678,6.875507,,,,,,,,,,,
400,0.47200653,6.81373,,,,,,,,,,,
500,0.87300247,6.761527,,,,,,,,,,,
600,0.730154,6.696546,,,,,,,,,,,
700,0.8861772,6.6111755,,,,,,,,,,,
800,1.5328777,6.5667486,,,,,,,,,,,
900,0.77955484,6.7558355,,,,,,,,,,,
989,,,0.0349023416638374,6.064363956451416,0.033560000360012,6.0869011878967285,50000.0,0.0282000005245208,6.183608531951904,10000.0,458.1224331855774,514.2197721004486,0.0
1000,1.1035807,6.4941325,,,,,,,,,,,
1100,1.1211225,6.5588603,,,,,,,,,,,
1200,0.83690435,6.452641,,,,,,,,,,,
1300,0.9600009,6.4460006,,,,,,,,,,,
1400,0.7690143,6.5033317,,,,,,,,,,,
1500,0.828859,6.3308115,,,,,,,,,,,
1600,0.8376281,6.2958584,,,,,,,,,,,
1700,1.6428355,6.30585,,,,,,,,,,,
1800,0.9773675,6.3181615,,,,,,,,,,,
1900,1.0116681,6.6120863,,,,,,,,,,,
2000,0.80028206,6.337674,,,,,,,,,,,
2008,,,0.0659374967217445,5.581186771392822,0.0647599995136261,5.613847255706787,50000.0,0.0473000034689903,5.786659240722656,10000.0,871.1113302707672,956.6700947284698,0.0
2100,0.8292221,6.245869,,,,,,,,,,,
2200,0.9170678,6.264483,,,,,,,,,,,
2300,1.1357301,6.223535,,,,,,,,,,,
2400,0.8909111,6.3500233,,,,,,,,,,,
2500,0.9508821,6.2452307,,,,,,,,,,,
2600,1.06365,6.209132,,,,,,,,,,,
2700,0.86038923,6.1446414,,,,,,,,,,,
2800,0.72979146,6.713291,,,,,,,,,,,
2900,0.8296808,6.1145477,,,,,,,,,,,
3000,0.8188728,6.695806,,,,,,,,,,,
3027,,,0.09765625,5.281352996826172,0.0882200002670288,5.336995601654053,50000.0,0.067500002682209,5.544164180755615,10000.0,1284.302900314331,1400.1992790699005,0.0
3100,0.6253641,6.5478787,,,,,,,,,,,
3200,0.8732354,6.059431,,,,,,,,,,,
3300,0.7940708,5.981942,,,,,,,,,,,
3400,0.70036054,6.152028,,,,,,,,,,,
3500,0.7523539,6.079267,,,,,,,,,,,
3600,0.7443007,6.1146955,,,,,,,,,,,
3700,0.8277908,5.999507,,,,,,,,,,,
3800,0.6900074,6.1667027,,,,,,,,,,,
3900,0.6080037,6.5370955,,,,,,,,,,,
4000,0.6856665,6.08663,,,,,,,,,,,
4044,,,0.1323046833276748,4.88593053817749,0.1149399951100349,5.001798152923584,50000.0,0.0874000042676925,5.265015602111816,10000.0,1696.8089861869812,1843.4549114704128,0.0
4100,0.70819956,6.603805,,,,,,,,,,,
4200,0.72279257,5.8772144,,,,,,,,,,,
4300,0.9298742,5.927815,,,,,,,,,,,
4400,0.5718552,6.375547,,,,,,,,,,,
4500,0.60619795,6.6427784,,,,,,,,,,,
4600,0.49027202,6.3236866,,,,,,,,,,,
4700,0.6112812,6.636093,,,,,,,,,,,
4800,0.7349659,5.7842245,,,,,,,,,,,
4900,1.0100961,5.8644805,,,,,,,,,,,
5000,0.55486554,5.9919662,,,,,,,,,,,
5065,,,0.1575781255960464,4.650578498840332,0.1445399969816208,4.727085113525391,50000.0,0.1084000021219253,5.029891490936279,10000.0,2109.750087976456,2287.061715364456,0.0
5100,0.99075544,5.786114,,,,,,,,,,,
5200,0.7856503,5.8061666,,,,,,,,,,,
5300,0.7145996,5.7145762,,,,,,,,,,,
5400,0.6664768,5.6684537,,,,,,,,,,,
5500,0.61966586,5.9234157,,,,,,,,,,,
5600,0.6078528,6.043928,,,,,,,,,,,
5700,0.5618521,6.296328,,,,,,,,,,,
5800,0.72219443,5.6849446,,,,,,,,,,,
5900,0.70452625,5.6039815,,,,,,,,,,,
6000,0.6175468,5.907556,,,,,,,,,,,
6080,,,0.1931445300579071,4.332148551940918,0.1767399907112121,4.4281206130981445,50000.0,0.1328999996185302,4.774477958679199,10000.0,2521.0101146698,2731.687867164612,0.0
6100,0.51076096,6.049538,,,,,,,,,,,
6200,0.7426038,5.5582495,,,,,,,,,,,
6300,0.67363334,5.6342096,,,,,,,,,,,
6400,0.6721384,5.5672708,,,,,,,,,,,
6500,0.6330857,5.5750275,,,,,,,,,,,
6600,0.73716676,5.5100336,,,,,,,,,,,
6700,0.7446361,5.9591794,,,,,,,,,,,
6800,0.7146956,5.455843,,,,,,,,,,,
6900,0.7005188,5.704155,,,,,,,,,,,
7000,0.7070701,5.456586,,,,,,,,,,,
7095,,,0.23876953125,4.006844997406006,0.2168799936771392,4.117733478546143,50000.0,0.1608000099658966,4.526920795440674,10000.0,2932.2525300979614,3177.603798389435,0.0
7100,0.72995377,5.442186,,,,,,,,,,,
7200,0.62613964,5.5872564,,,,,,,,,,,
7300,0.5654066,6.191893,,,,,,,,,,,
7400,0.739465,5.504495,,,,,,,,,,,
7500,0.6916142,5.3861375,,,,,,,,,,,
7600,0.6647915,5.730694,,,,,,,,,,,
