global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,preemption_count
0,2.5758958,0.6989444,,,,,,,,,,,,,,
1,,,0.5708729028701782,0.697172999382019,0.0237638639342373,0.5639336109161377,0.7030148506164551,0.0261330598061446,43793.0,0.5636829137802124,0.7035066485404968,0.0283836124134778,43793.0,19.20095944404602,19.279083251953125,0.0
100,0.06369806,0.087864324,,,,,,,,,,,,,,
200,0.016233763,0.058823008,,,,,,,,,,,,,,
300,0.01131692,0.057966966,,,,,,,,,,,,,,
400,0.008659434,0.056483865,,,,,,,,,,,,,,
500,0.01190135,0.063604616,,,,,,,,,,,,,,
600,0.009927335,0.051793467,,,,,,,,,,,,,,
700,0.010836392,0.051070265,,,,,,,,,,,,,,
800,0.011867315,0.052665114,,,,,,,,,,,,,,
900,0.026374582,0.062388718,,,,,,,,,,,,,,
934,,,0.986667811870575,0.0553867034614086,0.0321160993861812,0.9841179251670836,0.0653091892600059,0.0351673726940865,43793.0,0.983142077922821,0.0686921849846839,0.0355456206787488,43793.0,258.42969393730164,497.64932131767273,0.0
1000,0.0356727,0.05731046,,,,,,,,,,,,,,
1100,0.028471947,0.052841168,,,,,,,,,,,,,,
1200,0.028192984,0.05516847,,,,,,,,,,,,,,
1300,0.06996967,0.051660962,,,,,,,,,,,,,,
1400,0.09087138,0.04601821,,,,,,,,,,,,,,
1500,0.047287136,0.052527547,,,,,,,,,,,,,,
1600,0.035110716,0.056275748,,,,,,,,,,,,,,
1700,0.04509232,0.05473502,,,,,,,,,,,,,,
1800,0.041350804,0.0558336,,,,,,,,,,,,,,
1861,,,0.9868665933609008,0.0527576580643653,0.0460705829055473,0.9841179251670836,0.062718354165554,0.0468628119183303,43793.0,0.983142077922821,0.0661292001605033,0.0474962459885349,43793.0,497.6112854480744,823.4275944232941,0.0
1900,0.059066813,0.053857084,,,,,,,,,,,,,,
2000,0.081789404,0.05099291,,,,,,,,,,,,,,
2100,0.13668434,0.050657038,,,,,,,,,,,,,,
2200,0.073582746,0.053132802,,,,,,,,,,,,,,
2300,0.04586562,0.057760775,,,,,,,,,,,,,,
2400,0.07346487,0.050375715,,,,,,,,,,,,,,
2500,0.025670068,0.047734734,,,,,,,,,,,,,,
2600,0.02763117,0.053334005,,,,,,,,,,,,,,
2700,0.0731579,0.052764077,,,,,,,,,,,,,,
2800,,,0.9869030117988586,0.050229649990797,0.0733402975940079,0.984159767627716,0.0594376288354396,0.066020295017561,43793.0,0.9831589460372924,0.0624531731009483,0.0683635396575728,43793.0,736.8319544792175,1149.799045562744,0.0
2800,0.11262575,0.047459234,,,,,,,,,,,,,,
2900,0.033369813,0.048604578,,,,,,,,,,,,,,
3000,0.04475504,0.05313544,,,,,,,,,,,,,,
3100,0.038815502,0.04894549,,,,,,,,,,,,,,
3200,0.07726604,0.05001218,,,,,,,,,,,,,,
3300,0.037616946,0.048495553,,,,,,,,,,,,,,
3400,0.0433702,0.050022773,,,,,,,,,,,,,,
3500,0.04283736,0.04666323,,,,,,,,,,,,,,
3600,0.02760506,0.047038563,,,,,,,,,,,,,,
3700,0.05313079,0.048795715,,,,,,,,,,,,,,
3754,,,0.9868566989898682,0.049105267971754,0.0976386747022722,0.9842239022254944,0.0592980571091175,0.0942878885475185,43793.0,0.9832313656806946,0.0624393373727798,0.0958709541792567,43793.0,975.997092962265,1474.4482526779177,0.0
3800,0.04685637,0.053296216,,,,,,,,,,,,,,
3900,0.07871862,0.05191244,,,,,,,,,,,,,,
4000,0.028208164,0.047210433,,,,,,,,,,,,,,
4100,0.07245082,0.053419206,,,,,,,,,,,,,,
4200,0.070999004,0.04882834,,,,,,,,,,,,,,
4300,0.05477319,0.0466002,,,,,,,,,,,,,,
4400,0.037476104,0.05442336,,,,,,,,,,,,,,
4500,0.06429279,0.0475829,,,,,,,,,,,,,,
4600,0.118286744,0.04872533,,,,,,,,,,,,,,
4700,0.065484054,0.047405872,,,,,,,,,,,,,,
4709,,,0.9873520731925964,0.0463295206427574,0.1200375829379174,0.984618842601776,0.0554125793278217,0.1160072352597182,43793.0,0.9836386442184448,0.0583347454667091,0.1175488482057124,43793.0,1215.091020822525,1797.8056223392489,0.0
4800,0.08498526,0.04806134,,,,,,,,,,,,,,
4900,0.045095142,0.048966624,,,,,,,,,,,,,,
5000,0.05442856,0.050435577,,,,,,,,,,,,,,
5100,0.043852266,0.046280824,,,,,,,,,,,,,,
5200,0.038907293,0.04588014,,,,,,,,,,,,,,
5300,0.056965522,0.04411956,,,,,,,,,,,,,,
5400,0.035451706,0.04722485,,,,,,,,,,,,,,
5500,0.060822207,0.043693416,,,,,,,,,,,,,,
5600,0.052801598,0.04484898,,,,,,,,,,,,,,
5643,,,0.9873390197753906,0.0450442433357238,0.1376726378200428,0.9847236275672911,0.0537267811596393,0.1333320028280179,43793.0,0.983758270740509,0.0566155910491943,0.1328887147661132,43793.0,1454.2272808551788,2123.27995967865,0.0
5700,0.045460697,0.048215512,,,,,,,,,,,,,,
5800,0.13714677,0.052919336,,,,,,,,,,,,,,
5900,0.02984437,0.04275764,,,,,,,,,,,,,,
6000,,,0.9872749447822572,0.0453188344836235,0.1405411198797096,0.9847199320793152,0.0547560378909111,0.1336090161497026,43793.0,0.9837355613708496,0.0578469932079315,0.1351362522005557,43793.0,1543.9424259662628,2297.8662452697754,0.0
6000,,,,,,,,,,,,,,1543.9424259662628,,0.0
