global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,preemption_count
9200,0.6782453,5.310326,,,,,,,,,,,
9300,0.55842626,5.2077765,,,,,,,,,,,
9400,0.57281643,5.287326,,,,,,,,,,,
9447,,,0.2729296684265136,3.726053953170776,0.247639998793602,3.8667690753936768,50000.0,0.1870000064373016,4.31476640701294,10000.0,3755.912009716034,4072.5854454040527,0.0
9500,0.5281183,5.66515,,,,,,,,,,,
9600,0.57122284,5.2949133,,,,,,,,,,,
9700,0.49348968,5.676479,,,,,,,,,,,
9800,0.57037437,5.9037943,,,,,,,,,,,
9900,0.6977812,5.2244663,,,,,,,,,,,
10000,0.524415,5.2610526,,,,,,,,,,,
10100,0.54129493,5.2942357,,,,,,,,,,,
10200,0.45354873,6.112308,,,,,,,,,,,
10300,0.4950809,5.4618173,,,,,,,,,,,
10400,0.60782456,5.158541,,,,,,,,,,,
10493,,,0.2886523306369781,3.7527413368225098,0.2658999860286712,3.872021198272705,50000.0,0.2003000080585479,4.298110961914063,10000.0,4165.987896203995,4519.157400846481,0.0
10500,0.63106924,5.3118153,,,,,,,,,,,
10600,0.61174166,5.0455537,,,,,,,,,,,
10700,0.4599222,5.610238,,,,,,,,,,,
10800,0.6794435,5.1555853,,,,,,,,,,,
10900,0.51738125,5.632212,,,,,,,,,,,
11000,0.5447825,5.1726055,,,,,,,,,,,
11100,0.6202691,5.1723957,,,,,,,,,,,
11200,0.52483827,6.345644,,,,,,,,,,,
11300,0.5454062,5.1983013,,,,,,,,,,,
11400,0.43022802,6.327846,,,,,,,,,,,
11500,0.55219364,5.1014795,,,,,,,,,,,
11536,,,0.3230077922344208,3.426758050918579,0.2966600060462951,3.5732076168060303,50000.0,0.2234000116586685,4.076852321624756,10000.0,4575.501128911972,4967.218279600143,0.0
11600,0.4762255,6.186946,,,,,,,,,,,
11700,0.5697125,5.073531,,,,,,,,,,,
11800,0.62440187,5.0694675,,,,,,,,,,,
11900,0.56897473,5.072313,,,,,,,,,,,
12000,0.6015578,5.0991035,,,,,,,,,,,
12100,0.44671056,6.3753843,,,,,,,,,,,
12200,0.5071822,5.140506,,,,,,,,,,,
12300,0.55774885,6.2610044,,,,,,,,,,,
12400,0.5743157,5.1166058,,,,,,,,,,,
12500,0.46599755,5.534487,,,,,,,,,,,
12581,,,0.3493554592132568,3.33976411819458,0.3187399804592132,3.494323253631592,50000.0,0.2486000061035156,3.9840705394744873,10000.0,4985.368884325028,5414.90847158432,0.0
12600,0.53609765,5.029294,,,,,,,,,,,
12700,0.59769744,4.928974,,,,,,,,,,,
12800,0.5778493,5.200944,,,,,,,,,,,
12900,0.5834403,4.902786,,,,,,,,,,,
13000,0.5747353,5.0845084,,,,,,,,,,,
13100,0.6075096,4.987445,,,,,,,,,,,
13200,0.61132246,5.0118785,,,,,,,,,,,
13300,0.5773245,4.966945,,,,,,,,,,,
13400,0.616473,4.9516325,,,,,,,,,,,
13500,0.461669,6.0899663,,,,,,,,,,,
13600,0.65336293,4.9772706,,,,,,,,,,,
13609,,,0.383593738079071,3.0740554332733154,0.3466599881649017,3.251418352127075,50000.0,0.2702000141143799,3.787921190261841,10000.0,5390.752581119537,5862.803660869598,0.0
13700,0.50712204,5.184331,,,,,,,,,,,
13800,0.6372438,4.8638,,,,,,,,,,,
13900,0.4899509,5.482293,,,,,,,,,,,
14000,,,0.3759765625,3.1078338623046875,0.3498199880123138,3.2564265727996826,50000.0,0.2718999981880188,3.783581733703613,10000.0,5544.2838015556335,6051.059829473496,0.0
14000,,,,,,,,,,,5544.2838015556335,,0.0
