global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,preemption_count
0,2.5776100158691406,0.7280182242393494,,,,,,,,,,,,,,
1,,,0.5816566196704617,0.7269815802574158,0.0234192588720906,0.5732028802304444,0.7356288433074951,0.0271206709809451,43793.0,0.5694598473000789,0.7382012605667114,0.0281880171724828,43793.0,5.45268702507019,5.4546403884887695,0.0
1,2.58606481552124,0.7266323566436768,,,,,,,,,,,,,,
2,2.5629220008850098,0.7242393493652344,,,,,,,,,,,,,,
3,2.5847363471984863,0.7254974246025085,,,,,,,,,,,,,,
4,2.617457389831543,0.7238655090332031,,,,,,,,,,,,,,
5,2.590742349624634,0.7182435393333435,,,,,,,,,,,,,,
6,2.5396547317504883,0.7162099480628967,,,,,,,,,,,,,,
7,2.5266003608703613,0.7137419581413269,,,,,,,,,,,,,,
8,2.4215002059936523,0.7064460515975952,,,,,,,,,,,,,,
9,2.3384358882904053,0.6996198892593384,,,,,,,,,,,,,,
10,2.263704299926758,0.6932276487350464,,,,,,,,,,,,,,
11,2.1788790225982666,0.6876349449157715,,,,,,,,,,,,,,
12,2.1338155269622803,0.6813041567802429,,,,,,,,,,,,,,
13,2.130035161972046,0.675656259059906,,,,,,,,,,,,,,
14,2.0802698135375977,0.6657940149307251,,,,,,,,,,,,,,
15,2.012650966644287,0.6588712334632874,,,,,,,,,,,,,,
16,1.9860440492630005,0.6513655185699463,,,,,,,,,,,,,,
17,1.8993810415267944,0.6415107250213623,,,,,,,,,,,,,,
18,1.8300434350967407,0.6329179406166077,,,,,,,,,,,,,,
19,1.8291375637054443,0.6233919262886047,,,,,,,,,,,,,,
20,1.763927340507507,0.6138268709182739,,,,,,,,,,,,,,
21,1.6702020168304443,0.6078399419784546,,,,,,,,,,,,,,
22,1.6393588781356812,0.5980822443962097,,,,,,,,,,,,,,
23,1.6180534362792969,0.5860837697982788,,,,,,,,,,,,,,
24,1.5116685628890991,0.5791202783584595,,,,,,,,,,,,,,
25,1.408402442932129,0.5691036581993103,,,,,,,,,,,,,,
26,1.373051404953003,0.5636415481567383,,,,,,,,,,,,,,
27,1.2886683940887451,0.5541220307350159,,,,,,,,,,,,,,
28,1.2227710485458374,0.5479321479797363,,,,,,,,,,,,,,
29,1.1907894611358645,0.5388628244400024,,,,,,,,,,,,,,
30,1.1304696798324585,0.5313603281974792,,,,,,,,,,,,,,
31,1.0633307695388794,0.5249633193016052,,,,,,,,,,,,,,
32,1.0143262147903442,0.5178990364074707,,,,,,,,,,,,,,
33,0.9496221542358398,0.5127775073051453,,,,,,,,,,,,,,
34,0.9178749918937684,0.5062223672866821,,,,,,,,,,,,,,
35,0.8830296993255615,0.5017501711845398,,,,,,,,,,,,,,
36,0.8416424989700317,0.4970328509807586,,,,,,,,,,,,,,
37,0.8349575400352478,0.4909910559654236,,,,,,,,,,,,,,
38,0.8278474807739258,0.4846027195453644,,,,,,,,,,,,,,
39,0.8288058042526245,0.4806498885154724,,,,,,,,,,,,,,
40,0.8145557045936584,0.4755752384662628,,,,,,,,,,,,,,
41,0.7751181721687317,0.4695457220077514,,,,,,,,,,,,,,
42,0.7494988441467285,0.4632664024829864,,,,,,,,,,,,,,
43,0.7089651226997375,0.4576693177223205,,,,,,,,,,,,,,
44,0.6834273338317871,0.4544218182563782,,,,,,,,,,,,,,
45,0.6954397559165955,0.4486166834831238,,,,,,,,,,,,,,
46,0.6709871292114258,0.4440962672233581,,,,,,,,,,,,,,
47,0.6562151312828064,0.4395630061626434,,,,,,,,,,,,,,
48,0.6567749381065369,0.4371139705181122,,,,,,,,,,,,,,
49,0.6548560857772827,0.4324662685394287,,,,,,,,,,,,,,
50,0.6048109531402588,0.4292644262313843,,,,,,,,,,,,,,
51,0.5813699960708618,0.4238076210021972,,,,,,,,,,,,,,
52,0.5741607546806335,0.4206596612930298,,,,,,,,,,,,,,
53,0.5728927254676819,0.4140735268592834,,,,,,,,,,,,,,
54,0.5540143251419067,0.4110845327377319,,,,,,,,,,,,,,
55,0.5315406322479248,0.4069744944572449,,,,,,,,,,,,,,
56,0.5123569369316101,0.4050686657428741,,,,,,,,,,,,,,
57,0.4987633824348449,0.4033664762973785,,,,,,,,,,,,,,
58,0.4926840662956238,0.398930162191391,,,,,,,,,,,,,,
59,0.479061096906662,0.3952217102050781,,,,,,,,,,,,,,
60,0.4694981873035431,0.3957664668560028,,,,,,,,,,,,,,
