global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,preemption_count
70,0.0438574030995368,0.1393017470836639,,,,,,,,
71,0.010041244328022,0.1376608610153198,,,,,,,,
72,0.0522378012537956,0.137549415230751,,,,,,,,
73,0.0761777535080909,0.1361230313777923,,,,,,,,
74,0.0957405567169189,0.1383760720491409,,,,,,,,
75,0.0675126612186431,0.1375768035650253,,,,,,,,
76,0.0196796264499425,0.1360654085874557,,,,,,,,
77,0.0193129293620586,0.1384302079677581,,,,,,,,
78,0.0603652633726596,0.1379312127828598,,,,,,,,
79,0.0758140161633491,0.1388381719589233,,,,,,,,
80,0.0706510171294212,0.1368749290704727,,,,,,,,
81,0.0337535701692104,0.1375855952501297,,,,,,,,
82,0.0187728814780712,0.1387774497270584,,,,,,,,
83,0.0500363372266292,0.1382746696472168,,,,,,,,
84,0.0633569285273552,0.1375561654567718,,,,,,,,
85,0.0562886781990528,0.137577936053276,,,,,,,,
86,0.0191230438649654,0.1356782913208007,,,,,,,,
87,0.0212855990976095,0.1342269033193588,,,,,,,,
88,0.0336732044816017,0.137594997882843,,,,,,,,
89,0.0477734580636024,0.1359359920024871,,,,,,,,
90,0.0423191338777542,0.1346503049135208,,,,,,,,
91,0.0128389745950698,0.1358627527952194,,,,,,,,
92,0.0193698704242706,0.1362433433532714,,,,,,,,
93,0.0434607379138469,0.1373436897993087,,,,,,,,
94,0.0361697673797607,0.1360768377780914,,,,,,,,
95,0.0310369879007339,0.1379550397396087,,,,,,,,
96,0.0045119519345462,0.1367099434137344,,,,,,,,
97,0.0236215833574533,0.1359937638044357,,,,,,,,
98,0.0281669814139604,0.137831449508667,,,,,,,,
99,0.0343812517821788,0.1360869407653808,,,,,,,,
100,0.0219467598944902,0.1356665343046188,,,,,,,,
317,,,0.1374788600087955,0.1369740898876404,89000000.0,0.1403922818526834,89274637.0,673.9009442329407,1819.521052837372,0.0
500,0.0212537460029125,0.135956272482872,,,,,,,,
633,,,0.1350570802218428,0.1352669662921348,89000000.0,0.138772359276017,89274637.0,1188.790069103241,3590.354023456573,0.0
800,,,0.1344586302902524,0.1336404719101123,89000000.0,0.1369238051340382,89274637.0,1458.3293080329895,5022.127658605576,0.0
800,,,,,,,,1458.3293080329895,,0.0
