global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,preemption_count
0,12.4581880569458,1.2577669620513916,,,,,,,,
1,,,1.258120056107432,1.2582778426966292,89000000.0,1.2581616881847415,89274637.0,140.85038208961487,140.85245895385742,0.0
1,12.459400177001951,1.2575528621673584,,,,,,,,
2,11.158891677856444,1.026423454284668,,,,,,,,
3,6.888097763061523,0.5730800628662109,,,,,,,,
4,2.489680051803589,0.2644875645637512,,,,,,,,
5,0.1985588073730468,0.1829214692115783,,,,,,,,
6,1.0793265104293823,0.2108224779367447,,,,,,,,
7,1.8527889251708984,0.2929957509040832,,,,,,,,
8,2.4288806915283203,0.3787168860435486,,,,,,,,
9,2.967093706130981,0.4607374668121338,,,,,,,,
10,3.204425811767578,0.4915458858013153,,,,,,,,
11,2.72785758972168,0.4044779539108276,,,,,,,,
12,2.0186033248901367,0.2901983261108398,,,,,,,,
13,1.0837831497192385,0.1873797178268432,,,,,,,,
14,0.46487757563591,0.1595944166183471,,,,,,,,
15,1.6932111978530884,0.2066508531570434,,,,,,,,
16,1.7653863430023191,0.2080576866865158,,,,,,,,
17,0.7803855538368225,0.1680045425891876,,,,,,,,
18,0.4888489842414856,0.1603184938430786,,,,,,,,
19,1.200356364250183,0.193588301539421,,,,,,,,
20,1.4117802381515503,0.209926500916481,,,,,,,,
21,1.280256748199463,0.1967240124940872,,,,,,,,
22,0.7743850946426392,0.1623016744852066,,,,,,,,
23,0.1326161324977874,0.1476196646690368,,,,,,,,
24,0.8941251039505005,0.1618271172046661,,,,,,,,
25,1.088101863861084,0.173233076930046,,,,,,,,
26,0.7711215019226074,0.1572702378034591,,,,,,,,
27,0.0653289929032325,0.1433300822973251,,,,,,,,
28,0.6112707257270813,0.1518570333719253,,,,,,,,
29,0.9152775406837464,0.1652353405952453,,,,,,,,
30,0.860295295715332,0.1632237732410431,,,,,,,,
31,0.4411466717720032,0.1471600532531738,,,,,,,,
32,0.1644446700811386,0.1416878402233123,,,,,,,,
33,0.5630784630775452,0.1522566676139831,,,,,,,,
34,0.6537781953811646,0.1569019854068756,,,,,,,,
35,0.5055260062217712,0.1488447785377502,,,,,,,,
36,0.1634210795164108,0.1422227472066879,,,,,,,,
37,0.2236021608114242,0.1423515081405639,,,,,,,,
38,0.4774437546730041,0.1491797864437103,,,,,,,,
39,0.5287706851959229,0.1513950824737548,,,,,,,,
40,0.3745441138744354,0.1464359760284423,,,,,,,,
41,0.1133167222142219,0.1407103985548019,,,,,,,,
42,0.1522842049598693,0.1409259140491485,,,,,,,,
43,0.2999210953712463,0.1444235742092132,,,,,,,,
44,0.3239389955997467,0.1463754028081894,,,,,,,,
45,0.2537916004657745,0.1439909785985946,,,,,,,,
46,0.106449581682682,0.1415470540523529,,,,,,,,
47,0.0826557576656341,0.1413967758417129,,,,,,,,
48,0.2210690528154373,0.1429540514945984,,,,,,,,
49,0.2918984591960907,0.1447568535804748,,,,,,,,
50,0.2425442337989807,0.1428325176239013,,,,,,,,
51,0.1158166825771331,0.1400656402111053,,,,,,,,
52,0.0425436124205589,0.1392547786235809,,,,,,,,
53,0.1477461010217666,0.1409868150949478,,,,,,,,
54,0.1946865022182464,0.1442764103412628,,,,,,,,
55,0.1905068010091781,0.1421993970870971,,,,,,,,
56,0.1257808208465576,0.1398946642875671,,,,,,,,
57,0.0215884055942296,0.1399755030870437,,,,,,,,
58,0.1008939668536186,0.1393084675073623,,,,,,,,
59,0.1822543740272522,0.1422105282545089,,,,,,,,
60,0.1792496442794799,0.1407128125429153,,,,,,,,
61,0.1242471784353256,0.1422904133796692,,,,,,,,
62,0.0190704427659511,0.1398139595985412,,,,,,,,
63,0.1075305342674255,0.1394767463207245,,,,,,,,
64,0.1438907533884048,0.1438928544521331,,,,,,,,
65,0.1561522632837295,0.1398420333862304,,,,,,,,
66,0.0889500007033348,0.1393457502126693,,,,,,,,
67,0.0228337235748767,0.1375919729471206,,,,,,,,
68,0.128721684217453,0.139789879322052,,,,,,,,
69,0.1695134788751602,0.1405746936798095,,,,,,,,
70,0.124669536948204,0.1400764733552932,,,,,,,,
71,0.0143856974318623,0.1390929818153381,,,,,,,,
72,0.106491707265377,0.138389453291893,,,,,,,,
73,0.1442869901657104,0.141023188829422,,,,,,,,
74,0.1237691491842269,0.1388018131256103,,,,,,,,
75,0.0256090871989727,0.1380978524684906,,,,,,,,
76,0.0732136815786361,0.1355122625827789,,,,,,,,
77,0.1522598266601562,0.1402943581342697,,,,,,,,
78,0.1194695383310318,0.1383880376815796,,,,,,,,
79,0.0265286453068256,0.1402087658643722,,,,,,,,
80,0.0949130207300186,0.1386916488409042,,,,,,,,
81,0.1338533908128738,0.1400353014469146,,,,,,,,
82,0.0904915556311607,0.1410691440105438,,,,,,,,
83,0.0060769882984459,0.13923080265522,,,,,,,,
84,0.0887330695986747,0.1396522670984268,,,,,,,,
85,0.1140998154878616,0.1391305029392242,,,,,,,,
86,0.0551073960959911,0.1371932625770568,,,,,,,,
87,0.0283748153597116,0.1364330053329467,,,,,,,,
88,0.0767255276441574,0.1381605565547943,,,,,,,,
89,0.0711745470762252,0.138922244310379,,,,,,,,
90,0.0331389755010604,0.1381703913211822,,,,,,,,
91,0.0356132425367832,0.1401133686304092,,,,,,,,
92,0.0600764118134975,0.1383728384971618,,,,,,,,
93,0.0470166206359863,0.1362645924091339,,,,,,,,
94,0.0244975145906209,0.1382083892822265,,,,,,,,
95,0.025867260992527,0.1392022371292114,,,,,,,,
96,0.0569259412586689,0.139066457748413,,,,,,,,
97,0.0616750232875347,0.1356121152639389,,,,,,,,
98,0.0065094558522105,0.1382432430982589,,,,,,,,
99,0.0428124032914638,0.1373818665742874,,,,,,,,
100,0.0605232641100883,0.1380677968263626,,,,,,,,
312,,,0.1362746507477637,0.1369444606741573,89000000.0,0.1403348411262652,89274637.0,665.2234447002411,1873.989602088928,0.0
500,0.0287822037935256,0.1361661851406097,,,,,,,,
625,,,0.1345408413671587,0.1345782471910112,89000000.0,0.137992720149621,89274637.0,1180.561484336853,3615.4523265361786,0.0
800,,,0.1346914419099809,0.1343070674157303,89000000.0,0.1371319605589659,89274637.0,1465.3870861530304,5099.716114044189,0.0
800,,,,,,,,1465.3870861530304,,0.0
