global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,preemption_count
0,4.974662780761719,11.102160453796388,,,,,,,,,,,,,,
1,,,0.0005381638308104,11.100489213822796,0.0,0.0004835649898947,11.11926928990341,0.0,3000.0,0.0007088489919237,11.107557666608564,0.0,3003.0,3.7035329341888414,3.7055506706237793,0.0
1,4.976899147033691,11.108881950378418,,,,,,,,,,,,,,
2,4.992937088012695,11.09495449066162,,,,,,,,,,,,,,
3,4.890992641448975,11.088385581970217,,,,,,,,,,,,,,
4,4.874815464019775,11.07813835144043,,,,,,,,,,,,,,
5,4.83307409286499,11.04258918762207,,,,,,,,,,,,,,
6,4.698586463928223,11.003753662109377,,,,,,,,,,,,,,
7,4.466518878936768,10.966348648071287,,,,,,,,,,,,,,
8,4.29802942276001,10.903159141540527,,,,,,,,,,,,,,
9,4.0765299797058105,10.832693099975586,,,,,,,,,,,,,,
10,3.789121866226196,10.762214660644531,,,,,,,,,,,,,,
11,3.495692253112793,10.681310653686523,,,,,,,,,,,,,,
12,3.2005298137664795,10.596842765808104,,,,,,,,,,,,,,
13,2.948413133621216,10.504064559936523,,,,,,,,,,,,,,
14,2.704562902450561,10.424667358398438,,,,,,,,,,,,,,
15,2.438854217529297,10.367270469665527,,,,,,,,,,,,,,
16,2.277647018432617,10.30104160308838,,,,,,,,,,,,,,
17,2.0734212398529053,10.223164558410645,,,,,,,,,,,,,,
18,1.9396429061889648,10.167223930358888,,,,,,,,,,,,,,
19,1.838414549827576,10.090718269348145,,,,,,,,,,,,,,
20,1.7358192205429075,10.05921745300293,,,,,,,,,,,,,,
21,1.6633975505828855,10.007664680480955,,,,,,,,,,,,,,
22,1.5993682146072388,9.942949295043944,,,,,,,,,,,,,,
23,1.5338494777679443,9.920366287231444,,,,,,,,,,,,,,
24,1.4552278518676758,9.867371559143066,,,,,,,,,,,,,,
25,1.383718729019165,9.837055206298828,,,,,,,,,,,,,,
26,1.30454683303833,9.784361839294434,,,,,,,,,,,,,,
27,1.202569842338562,9.753153800964355,,,,,,,,,,,,,,
28,1.1300716400146484,9.731531143188477,,,,,,,,,,,,,,
29,1.0733373165130615,9.68079662322998,,,,,,,,,,,,,,
30,0.9852713942527772,9.665678977966309,,,,,,,,,,,,,,
31,0.93556547164917,9.634299278259276,,,,,,,,,,,,,,
32,0.9455199241638184,9.597102165222168,,,,,,,,,,,,,,
33,0.8909053206443787,9.585830688476562,,,,,,,,,,,,,,
34,0.8822124600410461,9.565813064575195,,,,,,,,,,,,,,
35,0.8417820930480957,9.560440063476562,,,,,,,,,,,,,,
