global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,preemption_count
32,0.0899130925536155,0.1405083835124969,,,,,,,,
33,0.0887975841760635,0.1407545208930969,,,,,,,,
34,0.0763487592339515,0.1412171572446823,,,,,,,,
35,0.0537780225276947,0.1416805833578109,,,,,,,,
36,0.0198141243308782,0.1384040415287017,,,,,,,,
37,0.0164974648505449,0.1402681618928909,,,,,,,,
38,0.0273900348693132,0.1389139890670776,,,,,,,,
39,0.0281340945512056,0.1403927206993103,,,,,,,,
40,0.035685833543539,0.1389423012733459,,,,,,,,
41,0.0236729718744754,0.1408497244119644,,,,,,,,
42,0.0195463430136442,0.1403858810663223,,,,,,,,
43,0.016620835289359,0.1398713588714599,,,,,,,,
44,0.0114531004801392,0.1386431008577346,,,,,,,,
45,0.0112105635926127,0.1383100152015686,,,,,,,,
46,0.0146358255296945,0.1382584422826767,,,,,,,,
47,0.0181883294135332,0.1385628581047058,,,,,,,,
48,0.0103438813239336,0.136311262845993,,,,,,,,
49,0.0174691919237375,0.138841226696968,,,,,,,,
50,0.022867614403367,0.1408635675907135,,,,,,,,
51,0.0087912213057279,0.1379398703575134,,,,,,,,
52,0.0138032427057623,0.1380098611116409,,,,,,,,
53,0.0107653643935918,0.1384370476007461,,,,,,,,
54,0.0075487708672881,0.1403771638870239,,,,,,,,
55,0.0085880244150757,0.1391439139842987,,,,,,,,
56,0.0088833766058087,0.137849673628807,,,,,,,,
57,0.0069165308959782,0.1395037174224853,,,,,,,,
58,0.0128113199025392,0.1414154917001724,,,,,,,,
59,0.0070618269965052,0.1390345096588134,,,,,,,,
60,0.0101972753182053,0.1412776261568069,,,,,,,,
61,0.0108203943818807,0.1379170715808868,,,,,,,,
62,0.0066463500261306,0.138284683227539,,,,,,,,
63,0.007052419707179,0.1382905691862106,,,,,,,,
64,0.0064878724515438,0.1404615491628646,,,,,,,,
65,0.009625413455069,0.1405748277902603,,,,,,,,
66,0.0051075941883027,0.1393824517726898,,,,,,,,
67,0.0072469469159841,0.1396067440509796,,,,,,,,
68,0.0064556538127362,0.1400139927864074,,,,,,,,
69,0.0066441209055483,0.1392575055360794,,,,,,,,
70,0.0055403988808393,0.1404979377985,,,,,,,,
71,0.0055832494981586,0.1397766321897506,,,,,,,,
72,0.0101351011544466,0.1383782178163528,,,,,,,,
73,0.0097171328961849,0.1407715827226638,,,,,,,,
74,0.0059262295253574,0.138427272439003,,,,,,,,
75,0.004723128862679,0.1384366899728775,,,,,,,,
76,0.0086115170270204,0.1401879787445068,,,,,,,,
77,0.005206428002566,0.138811856508255,,,,,,,,
78,0.0098120216280221,0.1371897161006927,,,,,,,,
79,0.0047637280076742,0.1391618847846985,,,,,,,,
80,0.004597483202815,0.1378658413887024,,,,,,,,
81,0.0049455021508038,0.1377696394920349,,,,,,,,
82,0.0128461634740233,0.1394063681364059,,,,,,,,
83,0.0044742226600646,0.1392838954925537,,,,,,,,
84,0.0065402956679463,0.1379892230033874,,,,,,,,
85,0.0046090348623692,0.1397901028394699,,,,,,,,
86,0.0052712736651301,0.1398591250181198,,,,,,,,
87,0.004542747978121,0.1405619084835052,,,,,,,,
88,0.0096025373786687,0.1391924172639846,,,,,,,,
89,0.0110889449715614,0.1422834247350692,,,,,,,,
90,0.0105533944442868,0.1378857195377349,,,,,,,,
91,0.0046923924237489,0.138807401061058,,,,,,,,
92,0.0045996219851076,0.1391978114843368,,,,,,,,
93,0.0063036172650754,0.1386725604534149,,,,,,,,
94,0.004299605730921,0.1388344764709472,,,,,,,,
95,0.009772821329534,0.1373700946569442,,,,,,,,
96,0.0063720499165356,0.1376664787530899,,,,,,,,
97,0.0075389086268842,0.1388101130723953,,,,,,,,
98,0.0057041277177631,0.1386624872684478,,,,,,,,
99,0.0042323074303567,0.1381377130746841,,,,,,,,
100,0.0063649588264524,0.1378780752420425,,,,,,,,
314,,,0.1391184444020476,0.1389366404494382,89000000.0,0.1423546421140866,89274637.0,686.7350823879242,1853.457654476165,0.0
500,0.0403614491224288,0.1381634175777435,,,,,,,,
624,,,0.1345850345928761,0.1351352921348314,89000000.0,0.1384522235581871,89274637.0,1200.7877931594849,3615.385914087296,0.0
800,,,0.1338814236470405,0.1343401685393258,89000000.0,0.137693699051389,89274637.0,1488.1581025123596,5102.6178777217865,0.0
800,,,,,,,,1488.1581025123596,,0.0
