global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,preemption_count
39,0.0716630443930625,0.1425001621246338,,,,,,,,
40,0.04830027744174,0.1420739442110061,,,,,,,,
41,0.0439730957150459,0.1402310580015182,,,,,,,,
42,0.1279525011777877,0.1423234641551971,,,,,,,,
43,0.119339533150196,0.1421251595020294,,,,,,,,
44,0.0699739083647728,0.1402579843997955,,,,,,,,
45,0.0641360133886337,0.1403167247772216,,,,,,,,
46,0.141032412648201,0.1385213434696197,,,,,,,,
47,0.1989829093217849,0.137360617518425,,,,,,,,
48,0.1147758737206459,0.1405483782291412,,,,,,,,
49,0.0775697603821754,0.1372831761837005,,,,,,,,
50,0.2495034635066986,0.1396035254001617,,,,,,,,
51,0.2536869645118713,0.1390242725610733,,,,,,,,
52,0.0604581944644451,0.1375567317008972,,,,,,,,
53,0.1557318121194839,0.1375485062599182,,,,,,,,
54,0.1905388534069061,0.1382928937673568,,,,,,,,
55,0.0931729078292846,0.13846355676651,,,,,,,,
56,0.0546356961131095,0.1387721449136734,,,,,,,,
57,0.1665691882371902,0.1357206851243972,,,,,,,,
58,0.2192457616329193,0.1366621553897857,,,,,,,,
59,0.1365131139755249,0.1373634934425354,,,,,,,,
60,0.0205342657864093,0.1370804160833358,,,,,,,,
61,0.0862511396408081,0.1343580037355423,,,,,,,,
62,0.0815745517611503,0.1362979561090469,,,,,,,,
63,0.0794841274619102,0.1355875879526138,,,,,,,,
64,0.124058149755001,0.1335312873125076,,,,,,,,
65,0.3051144182682037,0.1345250010490417,,,,,,,,
66,0.6595725417137146,0.1379227340221405,,,,,,,,
67,0.7009395360946655,0.1382147073745727,,,,,,,,
68,0.1215410530567169,0.1330304443836212,,,,,,,,
69,0.5266374349594116,0.1333713680505752,,,,,,,,
70,0.4851249158382416,0.1351038515567779,,,,,,,,
71,0.1313496828079223,0.1314384192228317,,,,,,,,
72,0.4449412226676941,0.1341361701488495,,,,,,,,
73,0.1492866575717926,0.132219910621643,,,,,,,,
74,0.26387619972229,0.1331776231527328,,,,,,,,
75,0.24197818338871,0.1322005540132522,,,,,,,,
76,0.0784892663359642,0.1311628669500351,,,,,,,,
77,0.2670078575611114,0.1318594068288803,,,,,,,,
78,0.1686409711837768,0.1293654143810272,,,,,,,,
79,0.0325465947389602,0.1313170790672302,,,,,,,,
80,0.1409340500831604,0.1315753757953643,,,,,,,,
81,0.1164959296584129,0.1301023364067077,,,,,,,,
82,0.0479694455862045,0.1306829303503036,,,,,,,,
83,0.0114780096337199,0.1297295689582824,,,,,,,,
84,0.0463111624121665,0.1294025182723999,,,,,,,,
85,0.1143352165818214,0.128289520740509,,,,,,,,
86,0.2308104783296585,0.1301188021898269,,,,,,,,
87,0.3409194350242615,0.1313476860523224,,,,,,,,
88,0.3666729629039764,0.1316410154104232,,,,,,,,
89,0.2220962196588516,0.1292639672756195,,,,,,,,
90,0.0593309365212917,0.12891885638237,,,,,,,,
91,0.318427175283432,0.127957135438919,,,,,,,,
92,0.4044792354106903,0.1298294514417648,,,,,,,,
93,0.2070953100919723,0.1282561421394348,,,,,,,,
94,0.1007520705461502,0.1273594051599502,,,,,,,,
95,0.3130651712417602,0.1312598288059234,,,,,,,,
96,0.3433262705802917,0.1301241517066955,,,,,,,,
97,0.1546444296836853,0.1283433586359024,,,,,,,,
98,0.1216787248849868,0.1296852529048919,,,,,,,,
99,0.2681531906127929,0.1317140758037567,,,,,,,,
100,0.1682582944631576,0.1279683709144592,,,,,,,,
309,,,0.1270204028985007,0.1277248202247191,89000000.0,0.1300949227046423,89274637.0,673.0605890750885,1852.8795585632324,0.0
500,0.0750344693660736,0.1246303915977478,,,,,,,,
621,,,0.124821902198595,0.1267625842696629,89000000.0,0.1289895919711216,89274637.0,1179.3534529209137,3627.8567085266113,0.0
800,,,0.1254653313126609,0.1262411235955056,89000000.0,0.1285138017419214,89274637.0,1470.539794921875,5101.499499082565,0.0
800,,,,,,,,1470.539794921875,,0.0
