global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,preemption_count
5300,0.54629004,5.413616,,,,,,,,,,,,,,
5400,0.5181109,5.3909926,,,,,,,,,,,,,,
5500,0.49390483,5.4107227,,,,,,,,,,,,,,
5600,0.49845177,5.293799,,,,,,,,,,,,,,
5700,0.48518738,5.341813,,,,,,,,,,,,,,
5800,0.5121233,5.1502285,,,,,,,,,,,,,,
5900,0.4960707,5.2603393,,,,,,,,,,,,,,
6000,0.46788657,5.17564,,,,,,,,,,,,,,
6100,0.48474637,5.169769,,,,,,,,,,,,,,
6200,0.47301662,5.283096,,,,,,,,,,,,,,
6300,0.45573124,5.1920385,,,,,,,,,,,,,,
6400,0.44786134,5.122969,,,,,,,,,,,,,,
6500,0.45675832,5.1051188,,,,,,,,,,,,,,
6600,0.44593695,5.1223574,,,,,,,,,,,,,,
6700,0.43363973,5.1043396,,,,,,,,,,,,,,
6800,0.44815046,5.093393,,,,,,,,,,,,,,
6900,0.44977364,4.998227,,,,,,,,,,,,,,
6942,,,0.5375906229019165,3.158599138259888,24.13019964287036,0.529875636100769,3.1868083477020264,19.128923902690826,3000.0,0.5251989960670471,3.2550535202026367,17.497667780124665,3003.0,2539.87855386734,4817.968404531479,0.0
7000,0.4171863,5.1056304,,,,,,,,,,,,,,
7100,0.43057033,4.994777,,,,,,,,,,,,,,
7200,0.4362972,4.992976,,,,,,,,,,,,,,
7300,0.47396865,4.9425497,,,,,,,,,,,,,,
7400,0.3962799,4.97753,,,,,,,,,,,,,,
7500,0.42594367,4.850234,,,,,,,,,,,,,,
7600,0.40895382,5.0255156,,,,,,,,,,,,,,
7700,0.4069972,4.948936,,,,,,,,,,,,,,
7800,0.41839805,4.913063,,,,,,,,,,,,,,
7900,0.38760397,4.942256,,,,,,,,,,,,,,
8000,0.37487096,4.9199734,,,,,,,,,,,,,,
8100,0.3960452,4.9360332,,,,,,,,,,,,,,
8200,0.39286217,4.906195,,,,,,,,,,,,,,
8300,0.38699058,4.9367223,,,,,,,,,,,,,,
8400,0.37235153,4.7558603,,,,,,,,,,,,,,
8500,0.3846806,4.9742546,,,,,,,,,,,,,,
8600,0.3762558,4.8011503,,,,,,,,,,,,,,
8700,0.37735596,4.7957006,,,,,,,,,,,,,,
8800,0.37106267,4.7905307,,,,,,,,,,,,,,
8900,0.37254107,4.747522,,,,,,,,,,,,,,
9000,0.37502322,4.8668427,,,,,,,,,,,,,,
9100,0.36540717,4.767075,,,,,,,,,,,,,,
9200,0.3771114,4.866701,,,,,,,,,,,,,,
9257,,,0.5624949932098389,2.893315553665161,26.55473982672537,0.5673457384109497,2.815385103225708,22.165819233656062,3000.0,0.5680437088012695,2.8435025215148926,20.52737739216597,3003.0,3376.957473039627,6143.372359275818,0.0
9300,0.3979371,4.859449,,,,,,,,,,,,,,
9400,0.35796466,4.7558904,,,,,,,,,,,,,,
9500,0.37871543,4.73468,,,,,,,,,,,,,,
9600,0.38960373,4.660978,,,,,,,,,,,,,,
9700,0.37094334,4.77909,,,,,,,,,,,,,,
9800,0.35261056,4.7824216,,,,,,,,,,,,,,
9900,0.37328267,4.719404,,,,,,,,,,,,,,
10000,,,0.5711329579353333,2.8108577728271484,26.630754310055348,0.5748843550682068,2.7277088165283203,22.51752652552649,3000.0,0.5767009854316711,2.746305227279663,21.40079186515472,3003.0,3645.261712551117,6884.036177158356,0.0
10000,,,,,,,,,,,,,,3645.261712551117,,0.0
