global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,preemption_count
0,2.7019619941711426,0.7714824080467224,,,,,,,,,,,,,,
1,,,0.4264367895287525,0.7727322578430176,0.0206978843142397,0.4293835709304242,0.7737170457839966,0.0260796167797338,43793.0,0.4310954978921312,0.7734853625297546,0.0272095280487377,43793.0,5.442570447921753,5.444582939147949,0.0
1,2.7323830127716064,0.7739088535308838,,,,,,,,,,,,,,
2,2.7349298000335693,0.7707964777946472,,,,,,,,,,,,,,
3,2.7177069187164307,0.7674742341041565,,,,,,,,,,,,,,
4,2.682833671569824,0.7674668431282043,,,,,,,,,,,,,,
5,2.6633219718933105,0.7626630067825317,,,,,,,,,,,,,,
6,2.5910346508026123,0.7586395144462585,,,,,,,,,,,,,,
7,2.5698344707489014,0.7542615532875061,,,,,,,,,,,,,,
8,2.536718845367432,0.7476519346237183,,,,,,,,,,,,,,
9,2.390946865081787,0.7420405149459839,,,,,,,,,,,,,,
10,2.289468050003052,0.7339197993278503,,,,,,,,,,,,,,
11,2.238405227661133,0.726784348487854,,,,,,,,,,,,,,
12,2.1839661598205566,0.7204481363296509,,,,,,,,,,,,,,
13,2.16062331199646,0.7126795649528503,,,,,,,,,,,,,,
14,2.1458067893981934,0.7044190764427185,,,,,,,,,,,,,,
15,2.086318254470825,0.6972914338111877,,,,,,,,,,,,,,
16,2.012134313583374,0.6884137392044067,,,,,,,,,,,,,,
17,1.89686381816864,0.6806662678718567,,,,,,,,,,,,,,
18,1.7348459959030151,0.6729515194892883,,,,,,,,,,,,,,
19,1.6825422048568726,0.6672938466072083,,,,,,,,,,,,,,
20,1.5653424263000488,0.6600766777992249,,,,,,,,,,,,,,
21,1.5228536128997805,0.6534411311149597,,,,,,,,,,,,,,
22,1.5071499347686768,0.6462795734405518,,,,,,,,,,,,,,
23,1.4739230871200562,0.6409892439842224,,,,,,,,,,,,,,
24,1.4491348266601562,0.6333787441253662,,,,,,,,,,,,,,
25,1.3745204210281372,0.6293359398841858,,,,,,,,,,,,,,
26,1.3400307893753052,0.6215882897377014,,,,,,,,,,,,,,
27,1.276742696762085,0.6179676651954651,,,,,,,,,,,,,,
28,1.2350454330444336,0.6097726821899414,,,,,,,,,,,,,,
29,1.2169389724731443,0.6047163009643555,,,,,,,,,,,,,,
30,1.1713510751724243,0.6001409292221069,,,,,,,,,,,,,,
31,1.194809913635254,0.5949963331222534,,,,,,,,,,,,,,
32,1.17371928691864,0.5885124802589417,,,,,,,,,,,,,,
33,1.137830138206482,0.5833463072776794,,,,,,,,,,,,,,
34,1.0976067781448364,0.5754923820495605,,,,,,,,,,,,,,
35,1.043550968170166,0.57131427526474,,,,,,,,,,,,,,
36,1.0002449750900269,0.5672463774681091,,,,,,,,,,,,,,
37,0.9623844623565674,0.5625655055046082,,,,,,,,,,,,,,
38,0.938949704170227,0.5563184022903442,,,,,,,,,,,,,,
39,0.91741681098938,0.5531794428825378,,,,,,,,,,,,,,
40,0.8934030532836914,0.5483695864677429,,,,,,,,,,,,,,
41,0.8744892477989197,0.5428054928779602,,,,,,,,,,,,,,
42,0.8565806746482849,0.5367147922515869,,,,,,,,,,,,,,
43,0.8569023013114929,0.5330223441123962,,,,,,,,,,,,,,
44,0.843120276927948,0.5287526845932007,,,,,,,,,,,,,,
45,0.8176000714302063,0.5273918509483337,,,,,,,,,,,,,,
46,0.8120200634002686,0.5205957293510437,,,,,,,,,,,,,,
47,0.7899067401885986,0.5166693925857544,,,,,,,,,,,,,,
48,0.7679078578948975,0.5119476318359375,,,,,,,,,,,,,,
49,0.747814953327179,0.5087068676948547,,,,,,,,,,,,,,
50,0.7273391485214233,0.5051962733268738,,,,,,,,,,,,,,
51,0.7160003185272217,0.500057578086853,,,,,,,,,,,,,,
52,0.707578182220459,0.4945772290229797,,,,,,,,,,,,,,
53,0.6873722076416016,0.4954499900341034,,,,,,,,,,,,,,
54,0.6882931590080261,0.4896693825721741,,,,,,,,,,,,,,
55,0.6737159490585327,0.483008474111557,,,,,,,,,,,,,,
56,0.6587378978729248,0.4825236201286316,,,,,,,,,,,,,,
57,0.6500355005264282,0.4775932133197784,,,,,,,,,,,,,,
58,0.6461911797523499,0.4733093678951263,,,,,,,,,,,,,,
59,0.6349466443061829,0.4715284407138824,,,,,,,,,,,,,,
60,0.6242355704307556,0.4658468961715698,,,,,,,,,,,,,,
61,0.6155343651771545,0.4640029072761535,,,,,,,,,,,,,,
62,0.609201967716217,0.4640389680862427,,,,,,,,,,,,,,
63,0.5930433869361877,0.4570163190364837,,,,,,,,,,,,,,
64,0.582747220993042,0.4540093541145324,,,,,,,,,,,,,,
65,0.5636747479438782,0.4516235589981079,,,,,,,,,,,,,,
66,0.5556463599205017,0.449641615152359,,,,,,,,,,,,,,
67,0.545057475566864,0.447537362575531,,,,,,,,,,,,,,
68,0.5376355648040771,0.4435315728187561,,,,,,,,,,,,,,
69,0.5341535210609436,0.4380064606666565,,,,,,,,,,,,,,
70,0.5224761366844177,0.4387364983558655,,,,,,,,,,,,,,
71,0.5186682939529419,0.4351255595684051,,,,,,,,,,,,,,
72,0.5108587145805359,0.4301268458366394,,,,,,,,,,,,,,
73,0.5032579898834229,0.4300449788570404,,,,,,,,,,,,,,
74,0.500603199005127,0.4265421032905578,,,,,,,,,,,,,,
75,0.498762845993042,0.4196329712867737,,,,,,,,,,,,,,
76,0.4896791279315948,0.421122282743454,,,,,,,,,,,,,,
77,0.4908155500888824,0.4153426587581634,,,,,,,,,,,,,,
78,0.4865191578865051,0.4118264615535736,,,,,,,,,,,,,,
