global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,preemption_count
94,0.0338439829647541,0.1364613175392151,,,,,,,,
95,0.0368319824337959,0.1352939903736114,,,,,,,,
96,0.026108581572771,0.1348190158605575,,,,,,,,
97,0.0358953587710857,0.1316530555486679,,,,,,,,
98,0.0484198853373527,0.1332370191812515,,,,,,,,
99,0.0365893803536891,0.1325958520174026,,,,,,,,
100,0.0209816936403512,0.1317388862371444,,,,,,,,
301,,,0.1270398384863353,0.1275525280898876,89000000.0,0.1300853679192221,89274637.0,669.6176903247833,1811.1808941364288,0.0
500,0.0237091165035963,0.1246786266565322,,,,,,,,
606,,,0.1250492008930624,0.1265411011235955,89000000.0,0.1288994319853689,89274637.0,1169.9802770614624,3575.2096614837646,0.0
800,,,0.1253609225713128,0.1260771011235955,89000000.0,0.1285876861084296,89274637.0,1485.638330936432,5101.787499904633,0.0
800,,,,,,,,1485.6383309364319,,0.0
