global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,preemption_count
0,5.167821,1.0779954,,,,,,,,,,,
1,,,0.1766426392963954,1.1393941470554896,0.1684001177700302,1.1408282673352208,3554.0,0.1900857703308258,1.1392423773038258,3581.0,64.1025333404541,64.22884821891785,0.0
100,0.22470005,0.37409407,,,,,,,,,,,
200,0.17252387,0.32813308,,,,,,,,,,,
300,0.32285365,0.2602883,,,,,,,,,,,
337,,,0.6917371068681989,0.3254220145089285,0.6711754828406373,0.3463622153845139,3554.0,0.6891663057848716,0.3478139426181583,3581.0,143.98601531982422,352.68940138816833,0.0
400,0.44172612,0.3388838,,,,,,,,,,,
500,0.46454495,0.23942992,,,,,,,,,,,
577,,,0.6867085865565709,0.3354685987745012,0.6679839315076322,0.3534528037840285,3554.0,0.6847642751021014,0.3553892560126361,3581.0,223.7512662410736,437.5279459953308,0.0
600,0.2270712,0.34456417,,,,,,,,,,,
700,0.4274904,0.31141046,,,,,,,,,,,
800,0.52200323,0.26116958,,,,,,,,,,,
819,,,0.718379293169294,0.2899506773267473,0.6966032716217642,0.3098337563089124,3554.0,0.7139659073059201,0.3117798499240785,3581.0,303.8079743385315,527.2325339317322,0.0
900,0.13014959,0.37982163,,,,,,,,,,,
1000,0.48086438,0.27990642,,,,,,,,,,,
1100,,,0.6936586243765694,0.3091777733394077,0.6805122474236776,0.3271800370181486,3554.0,0.6966516259861072,0.3288320942452353,3581.0,383.4555039405823,612.168586730957,0.0
1100,0.49332586,0.29906914,,,,,,,,,,,
1200,0.47517684,0.26111045,,,,,,,,,,,
1300,0.5010627,0.3556394,,,,,,,,,,,
1400,0.6069433,0.28405297,,,,,,,,,,,
1452,,,0.7219362940107074,0.290163653237479,0.6992392896867966,0.3104110657665658,3554.0,0.7171970038266197,0.3116639155111177,3581.0,463.12882113456726,697.029714345932,0.0
1500,0.35950136,0.32773954,,,,,,,,,,,
1600,0.74832046,0.3475973,,,,,,,,,,,
1700,0.16965806,0.42506805,,,,,,,,,,,
1800,0.7398462,0.35852265,,,,,,,,,,,
1804,,,0.6757102693830218,0.3692937919071742,0.6614245584860369,0.3812561893838808,3554.0,0.6767207243961184,0.3864851767575398,3581.0,542.8213617801666,781.3908920288086,0.0
1900,0.52690417,0.34302607,,,,,,,,,,,
2000,0.49771538,0.36135295,,,,,,,,,,,
2100,0.5038229,0.3782441,,,,,,,,,,,
2156,,,0.6968224389212472,0.3312718527657645,0.6807835224175225,0.3464495605743528,3554.0,0.6956077731211603,0.3513163481634843,3581.0,622.5606353282928,865.7704424858093,0.0
2200,0.68235546,0.31422213,,,,,,,,,,,
2300,0.60632515,0.30598,,,,,,,,,,,
2400,0.59631616,0.36979312,,,,,,,,,,,
2500,0.6053392,0.37127984,,,,,,,,,,,
2508,,,0.6550349508013044,0.3142467907496861,0.6486919448157006,0.3321573732941755,3554.0,0.663432138587336,0.3331502335459718,3581.0,702.3365986347198,950.2062928676604,0.0
2600,0.5888914,0.34636354,,,,,,,,,,,
2700,0.20901805,0.2998166,,,,,,,,,,,
2714,,,0.6454360825674874,0.3261853626796177,0.6389469281971019,0.3436034744082372,3554.0,0.6562037762234711,0.3435067797599309,3581.0,747.2076947689056,999.6023907661438,0.0
2714,,,,,,,,,,,747.2076947689056,,0.0
