global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,preemption_count
0,2.5209219455718994,0.7172081470489502,,,,,,,,,,,,,,
1,,,0.559599264276412,0.7165730595588684,0.0218253967376631,0.5544530882750525,0.7206974625587463,0.0257118098149726,43793.0,0.5514554592938503,0.7224020957946777,0.0276008685492315,43793.0,5.448527812957764,5.450519800186157,0.0
1,2.476032018661499,0.7165071368217468,,,,,,,,,,,,,,
2,2.515038251876831,0.7148410081863403,,,,,,,,,,,,,,
3,2.471835136413574,0.7117763161659241,,,,,,,,,,,,,,
4,2.3950986862182617,0.7049878835678101,,,,,,,,,,,,,,
5,2.2478060722351074,0.6942964196205139,,,,,,,,,,,,,,
6,2.1093969345092773,0.6801751852035522,,,,,,,,,,,,,,
7,2.0279879570007324,0.6648070812225342,,,,,,,,,,,,,,
8,1.8699206113815308,0.6425638794898987,,,,,,,,,,,,,,
9,1.717421531677246,0.6241084933280945,,,,,,,,,,,,,,
10,1.5336962938308716,0.6029230356216431,,,,,,,,,,,,,,
11,1.4401320219039917,0.5834596753120422,,,,,,,,,,,,,,
12,1.3169147968292236,0.5659018754959106,,,,,,,,,,,,,,
13,1.195093035697937,0.5508751273155212,,,,,,,,,,,,,,
14,1.132033348083496,0.5339065790176392,,,,,,,,,,,,,,
15,1.045998454093933,0.5210466384887695,,,,,,,,,,,,,,
16,0.9447440505027772,0.5093840956687927,,,,,,,,,,,,,,
17,0.8717612624168396,0.4967485964298248,,,,,,,,,,,,,,
18,0.8293107151985168,0.4856668412685394,,,,,,,,,,,,,,
19,0.7839942574501038,0.4756377935409546,,,,,,,,,,,,,,
20,0.7479040026664734,0.4641515612602234,,,,,,,,,,,,,,
21,0.7107542157173157,0.454441487789154,,,,,,,,,,,,,,
22,0.6810536980628967,0.4445779025554657,,,,,,,,,,,,,,
23,0.6381809115409851,0.4361847937107086,,,,,,,,,,,,,,
24,0.605703592300415,0.4272253215312958,,,,,,,,,,,,,,
