global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,preemption_count
0,5.338626861572266,11.211570739746094,,,,,,,,,,,,,,
1,,,0.0006748178563667,11.2061261165948,0.0,0.0004835649898947,11.195090575442338,0.0,3000.0,0.0007088489919237,11.190892452501307,0.0,3003.0,3.86436939239502,3.86640739440918,0.0
1,5.375254154205322,11.204608917236328,,,,,,,,,,,,,,
2,5.427863121032715,11.208863258361816,,,,,,,,,,,,,,
3,5.331887245178223,11.181575775146484,,,,,,,,,,,,,,
4,5.350310325622559,11.160646438598633,,,,,,,,,,,,,,
5,5.210206031799316,11.13229751586914,,,,,,,,,,,,,,
6,5.293788433074951,11.085536003112791,,,,,,,,,,,,,,
7,5.107981204986572,11.05128002166748,,,,,,,,,,,,,,
8,5.043323993682861,11.009166717529297,,,,,,,,,,,,,,
9,4.924421310424805,10.941415786743164,,,,,,,,,,,,,,
10,4.818386077880859,10.880572319030762,,,,,,,,,,,,,,
11,4.700845718383789,10.810022354125977,,,,,,,,,,,,,,
12,4.433897018432617,10.735787391662598,,,,,,,,,,,,,,
13,4.296746730804443,10.66745376586914,,,,,,,,,,,,,,
14,4.082240104675293,10.597798347473145,,,,,,,,,,,,,,
15,3.8881266117095934,10.513259887695312,,,,,,,,,,,,,,
16,3.703603029251098,10.438102722167969,,,,,,,,,,,,,,
17,3.459019184112549,10.36306858062744,,,,,,,,,,,,,,
18,3.262907028198242,10.262075424194336,,,,,,,,,,,,,,
19,3.0653207302093506,10.211947441101074,,,,,,,,,,,,,,
20,2.895069599151612,10.133845329284668,,,,,,,,,,,,,,
21,2.7070257663726807,10.050612449645996,,,,,,,,,,,,,,
22,2.564716339111328,9.97611141204834,,,,,,,,,,,,,,
23,2.341037511825561,9.914493560791016,,,,,,,,,,,,,,
24,2.2189981937408447,9.848758697509766,,,,,,,,,,,,,,
25,2.0710952281951904,9.785235404968262,,,,,,,,,,,,,,
26,1.960044860839844,9.71517562866211,,,,,,,,,,,,,,
27,1.8019939661026,9.669551849365234,,,,,,,,,,,,,,
28,1.6951961517333984,9.619300842285156,,,,,,,,,,,,,,
29,1.5902292728424072,9.557087898254396,,,,,,,,,,,,,,
30,1.4912647008895874,9.507102966308594,,,,,,,,,,,,,,
31,1.4039415121078491,9.45815372467041,,,,,,,,,,,,,,
32,1.3106443881988523,9.424911499023438,,,,,,,,,,,,,,
33,1.2161035537719729,9.38651180267334,,,,,,,,,,,,,,
34,1.1595369577407837,9.348466873168944,,,,,,,,,,,,,,
35,1.0835347175598145,9.306114196777344,,,,,,,,,,,,,,
36,1.0160773992538452,9.300535202026367,,,,,,,,,,,,,,
37,0.9605481028556824,9.258038520812988,,,,,,,,,,,,,,
38,0.915393888950348,9.232227325439451,,,,,,,,,,,,,,
39,0.8621117472648621,9.220407485961914,,,,,,,,,,,,,,
40,0.8375622630119324,9.156290054321287,,,,,,,,,,,,,,
41,0.7897012829780579,9.137055397033691,,,,,,,,,,,,,,
42,0.7417453527450562,9.135869026184082,,,,,,,,,,,,,,
43,0.7213320732116699,9.095929145812988,,,,,,,,,,,,,,
44,0.68170565366745,9.074214935302734,,,,,,,,,,,,,,
45,0.6622966527938843,9.014707565307615,,,,,,,,,,,,,,
46,0.6250115633010864,9.01180362701416,,,,,,,,,,,,,,
47,0.5940259695053101,9.02722454071045,,,,,,,,,,,,,,
48,0.5702551603317261,9.002551078796387,,,,,,,,,,,,,,
49,0.5597923994064331,8.949932098388672,,,,,,,,,,,,,,
50,0.531295120716095,8.958335876464844,,,,,,,,,,,,,,
51,0.5022866129875183,8.930893898010254,,,,,,,,,,,,,,
52,0.4844398200511932,8.906994819641113,,,,,,,,,,,,,,
53,0.4555401504039764,8.933150291442871,,,,,,,,,,,,,,
54,0.4503619968891144,8.897212982177734,,,,,,,,,,,,,,
55,0.4333325922489166,8.914642333984375,,,,,,,,,,,,,,
56,0.4097203016281128,8.884682655334473,,,,,,,,,,,,,,
57,0.4065979123115539,8.862669944763184,,,,,,,,,,,,,,
58,0.3896549642086029,8.835712432861328,,,,,,,,,,,,,,
59,0.3671346306800842,8.867011070251465,,,,,,,,,,,,,,
60,0.3727220296859741,8.83090877532959,,,,,,,,,,,,,,
61,0.3473667800426483,8.817026138305664,,,,,,,,,,,,,,
62,0.3344083726406097,8.820781707763672,,,,,,,,,,,,,,
63,0.3283669650554657,8.805473327636719,,,,,,,,,,,,,,
64,0.3353767096996307,8.758781433105469,,,,,,,,,,,,,,
65,0.3124776780605316,8.816309928894043,,,,,,,,,,,,,,
66,0.3087917268276214,8.792073249816895,,,,,,,,,,,,,,
67,0.2997380197048187,8.731464385986328,,,,,,,,,,,,,,
68,0.3027765452861786,8.731587409973145,,,,,,,,,,,,,,
69,0.2905232012271881,8.73879623413086,,,,,,,,,,,,,,
70,0.2843563854694366,8.742509841918945,,,,,,,,,,,,,,
71,0.3099139630794525,8.73984432220459,,,,,,,,,,,,,,
72,0.2649622857570648,8.711350440979004,,,,,,,,,,,,,,
73,0.2715630829334259,8.716039657592773,,,,,,,,,,,,,,
74,0.269139289855957,8.679312705993652,,,,,,,,,,,,,,
75,0.272495299577713,8.69229793548584,,,,,,,,,,,,,,
76,0.265682578086853,8.68287467956543,,,,,,,,,,,,,,
77,0.2533674538135528,8.66955852508545,,,,,,,,,,,,,,
78,0.2598917484283447,8.659614562988281,,,,,,,,,,,,,,
79,0.2449937611818313,8.648862838745117,,,,,,,,,,,,,,
80,0.2500615119934082,8.679880142211914,,,,,,,,,,,,,,
81,0.2403624504804611,8.676072120666504,,,,,,,,,,,,,,
82,0.2623172402381897,8.630658149719238,,,,,,,,,,,,,,
83,0.2488089650869369,8.637619018554688,,,,,,,,,,,,,,
84,0.2367842644453048,8.651961326599121,,,,,,,,,,,,,,
