global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,preemption_count
9300,10.450961,5.0278177,,,,,,,,,,,,,,
9307,,,0.3317156732082367,4.085575580596924,4.325835321939934,0.2969709038734436,4.455580711364746,1.9713941849690173,3000.0,0.279832661151886,4.702524662017822,1.441659402291616,3003.0,3378.055519104004,6200.117527484894,0.0
9400,6.3388658,4.919051,,,,,,,,,,,,,,
9500,2.7897568,4.8890743,,,,,,,,,,,,,,
9600,11.176987,4.9108644,,,,,,,,,,,,,,
9700,3.502672,4.9422364,,,,,,,,,,,,,,
9800,2.3716884,4.960356,,,,,,,,,,,,,,
9900,11.65345,4.9071116,,,,,,,,,,,,,,
10000,,,0.3258500397205353,4.158332347869873,4.760041689135564,0.2918500602245331,4.536773204803467,1.9967251576700007,3000.0,0.2732903361320495,4.773197650909424,1.3701429805572418,3003.0,3626.531049251557,7136.696002960205,0.0
10000,,,,,,,,,,,,,,3626.5310492515564,,0.0
