global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,preemption_count
0,5.815858840942383,11.18206787109375,,,,,,,,,,,,,,
1,,,0.0006629253294624,11.188470814140883,0.0,0.0004835649898947,11.180824633296549,0.0,3000.0,0.0007088489919237,11.191381238742665,0.0,3003.0,3.947802782058716,3.950085163116455,0.0
1,5.800228595733643,11.16455364227295,,,,,,,,,,,,,,
2,5.828932762145996,11.171608924865724,,,,,,,,,,,,,,
3,5.675778388977051,11.14409351348877,,,,,,,,,,,,,,
4,5.65892219543457,11.118152618408203,,,,,,,,,,,,,,
5,5.597482681274414,11.071626663208008,,,,,,,,,,,,,,
6,5.632791519165039,11.032241821289062,,,,,,,,,,,,,,
7,5.502352237701416,10.97573184967041,,,,,,,,,,,,,,
8,5.383187770843506,10.907944679260254,,,,,,,,,,,,,,
9,5.208841800689697,10.847907066345217,,,,,,,,,,,,,,
10,4.99085807800293,10.779508590698242,,,,,,,,,,,,,,
11,4.858022212982178,10.693899154663086,,,,,,,,,,,,,,
12,4.57589864730835,10.624199867248535,,,,,,,,,,,,,,
13,4.335515975952148,10.54292106628418,,,,,,,,,,,,,,
14,4.071301937103272,10.462639808654783,,,,,,,,,,,,,,
15,3.769952774047852,10.381397247314451,,,,,,,,,,,,,,
16,3.4889450073242188,10.323959350585938,,,,,,,,,,,,,,
17,3.2446508407592773,10.244908332824709,,,,,,,,,,,,,,
18,3.017472505569458,10.163864135742188,,,,,,,,,,,,,,
19,2.7382736206054688,10.124238014221191,,,,,,,,,,,,,,
20,2.568565368652344,10.048601150512695,,,,,,,,,,,,,,
21,2.398005485534668,9.9678316116333,,,,,,,,,,,,,,
22,2.257723331451416,9.923076629638672,,,,,,,,,,,,,,
23,2.072417497634888,9.877012252807615,,,,,,,,,,,,,,
24,1.974750280380249,9.822367668151855,,,,,,,,,,,,,,
25,1.887369394302368,9.754624366760254,,,,,,,,,,,,,,
26,1.764686942100525,9.716804504394531,,,,,,,,,,,,,,
27,1.6951711177825928,9.666260719299316,,,,,,,,,,,,,,
28,1.5918043851852417,9.643695831298828,,,,,,,,,,,,,,
29,1.5135226249694824,9.597549438476562,,,,,,,,,,,,,,
30,1.462214112281799,9.515057563781738,,,,,,,,,,,,,,
31,1.351427435874939,9.511629104614258,,,,,,,,,,,,,,
32,1.2842782735824585,9.431596755981444,,,,,,,,,,,,,,
33,1.2142258882522583,9.434042930603027,,,,,,,,,,,,,,
34,1.125788688659668,9.412650108337402,,,,,,,,,,,,,,
35,1.0541969537734983,9.37681770324707,,,,,,,,,,,,,,
36,1.0019643306732178,9.34408950805664,,,,,,,,,,,,,,
37,0.9536426663398744,9.333189964294434,,,,,,,,,,,,,,
38,0.9089372754096984,9.329351425170898,,,,,,,,,,,,,,
39,0.8722769021987915,9.282261848449709,,,,,,,,,,,,,,
40,0.8551375865936279,9.220307350158691,,,,,,,,,,,,,,
41,0.8097748756408691,9.239492416381836,,,,,,,,,,,,,,
42,0.7810343503952026,9.203493118286133,,,,,,,,,,,,,,
43,0.7888011932373047,9.154241561889648,,,,,,,,,,,,,,
44,0.7420101761817932,9.174429893493652,,,,,,,,,,,,,,
45,0.7052412033081055,9.12109661102295,,,,,,,,,,,,,,
46,0.678820013999939,9.114749908447266,,,,,,,,,,,,,,
47,0.6491197347640991,9.07047176361084,,,,,,,,,,,,,,
48,0.6106801629066467,9.080500602722168,,,,,,,,,,,,,,
49,0.5913110375404358,9.052783966064451,,,,,,,,,,,,,,
50,0.5674093961715698,9.028359413146973,,,,,,,,,,,,,,
51,0.5247046947479248,8.999051094055176,,,,,,,,,,,,,,
52,0.5070912837982178,9.015432357788086,,,,,,,,,,,,,,
53,0.4892333149909973,9.007122039794922,,,,,,,,,,,,,,
54,0.4729181826114654,8.9929780960083,,,,,,,,,,,,,,
55,0.4553726315498352,9.001522064208984,,,,,,,,,,,,,,
56,0.4457925856113434,8.975342750549316,,,,,,,,,,,,,,
57,0.4320345222949981,8.929244995117188,,,,,,,,,,,,,,
58,0.4119787216186523,8.927671432495117,,,,,,,,,,,,,,
59,0.3903539776802063,8.971983909606934,,,,,,,,,,,,,,
60,0.3757665753364563,8.894869804382324,,,,,,,,,,,,,,
61,0.37502121925354,8.921952247619629,,,,,,,,,,,,,,
62,0.3500599265098572,8.897762298583984,,,,,,,,,,,,,,
63,0.3518595695495605,8.861215591430664,,,,,,,,,,,,,,
64,0.3330202400684356,8.88593864440918,,,,,,,,,,,,,,
65,0.3365904986858368,8.850213050842285,,,,,,,,,,,,,,
66,0.3150597512722015,8.850349426269531,,,,,,,,,,,,,,
67,0.3061392605304718,8.834196090698242,,,,,,,,,,,,,,
68,0.3023757636547088,8.816040992736816,,,,,,,,,,,,,,
69,0.2896512746810913,8.820352554321289,,,,,,,,,,,,,,
70,0.291251003742218,8.80826187133789,,,,,,,,,,,,,,
71,0.2781946063041687,8.840853691101074,,,,,,,,,,,,,,
72,0.2791061401367187,8.781460762023926,,,,,,,,,,,,,,
73,0.2669341266155243,8.777787208557129,,,,,,,,,,,,,,
74,0.2646858096122741,8.785731315612793,,,,,,,,,,,,,,
75,0.2617227733135223,8.751588821411133,,,,,,,,,,,,,,
76,0.2667036652565002,8.776235580444336,,,,,,,,,,,,,,
77,0.2330920547246933,8.754277229309082,,,,,,,,,,,,,,
78,0.2254480868577957,8.761054039001465,,,,,,,,,,,,,,
79,0.2284413427114486,8.765345573425293,,,,,,,,,,,,,,
80,0.2172917127609253,8.736783981323242,,,,,,,,,,,,,,
81,0.2070637643337249,8.757393836975098,,,,,,,,,,,,,,
82,0.209695279598236,8.689238548278809,,,,,,,,,,,,,,
83,0.2031885832548141,8.73142147064209,,,,,,,,,,,,,,
84,0.1945835053920745,8.726865768432617,,,,,,,,,,,,,,
85,0.1967531889677047,8.729630470275879,,,,,,,,,,,,,,
86,0.2001557797193527,8.712270736694336,,,,,,,,,,,,,,
87,0.1850021928548813,8.703121185302734,,,,,,,,,,,,,,
88,0.1882102191448211,8.675688743591309,,,,,,,,,,,,,,
89,0.178679272532463,8.704553604125977,,,,,,,,,,,,,,
90,0.1804091185331344,8.714974403381348,,,,,,,,,,,,,,
91,0.1724274456501007,8.691192626953125,,,,,,,,,,,,,,
92,0.1758983284235,8.691761016845703,,,,,,,,,,,,,,
93,0.1816757470369339,8.661179542541504,,,,,,,,,,,,,,
94,0.1749043017625808,8.676802635192871,,,,,,,,,,,,,,
95,0.1772164702415466,8.706350326538086,,,,,,,,,,,,,,
96,0.16964952647686,8.640891075134277,,,,,,,,,,,,,,
97,0.1741377860307693,8.670825958251953,,,,,,,,,,,,,,
98,0.171133205294609,8.665342330932617,,,,,,,,,,,,,,
99,0.1682630777359008,8.67498779296875,,,,,,,,,,,,,,
100,0.1935045570135116,8.660656929016113,,,,,,,,,,,,,,
500,0.5164050459861755,6.901414394378662,,,,,,,,,,,,,,
1000,0.569169282913208,5.733371257781982,,,,,,,,,,,,,,
1500,0.8582319617271423,4.920192241668701,,,,,,,,,,,,,,
1909,,,0.4607664963595423,3.492766947844872,17.268559466024023,0.4578864490210909,3.5406167468475283,13.085936722948537,3000.0,0.4489338213932949,3.66843188948928,11.308096913984675,3003.0,840.4004139900208,1666.689421415329,0.0
2000,0.6472649574279785,4.428421497344971,,,,,,,,,,,,,,
2500,0.5345568060874939,4.07446813583374,,,,,,,,,,,,,,
3000,0.5618571043014526,3.881696939468384,,,,,,,,,,,,,,
3500,0.4586429893970489,3.7506864070892334,,,,,,,,,,,,,,
3823,,,0.5509937902536993,2.6250723195941736,24.931406415300167,0.5541902766239725,2.5849309447496003,21.11709756278169,3000.0,0.5565975248387659,2.5970743637789786,19.719799227633967,3003.0,1677.3142552375791,2954.42857503891,0.0
4000,0.3837093114852905,3.668102979660034,,,,,,,,,,,,,,
4500,0.3934636116027832,3.562847137451172,,,,,,,,,,,,,,
5000,0.3111843168735504,3.466179609298706,,,,,,,,,,,,,,
5500,0.2514491975307464,3.476406574249268,,,,,,,,,,,,,,
5737,,,0.5727771253976035,2.378219662421762,26.946295599056715,0.591090005083632,2.248659928271193,23.617921126962266,3000.0,0.5930858172099239,2.239098904770205,22.48464593183674,3003.0,2513.907006263733,4213.673659086227,0.0
6000,0.2210064083337783,3.3295583724975586,,,,,,,,,,,,,,
6500,0.2186145037412643,3.3012771606445312,,,,,,,,,,,,,,
7000,0.2079913914203643,3.387615919113159,,,,,,,,,,,,,,
7500,0.1992386877536773,3.3331432342529297,,,,,,,,,,,,,,
7653,,,0.6020893562617339,2.1515269203303347,28.160351066808328,0.610717784032436,2.0871013688608944,25.113564291971688,3000.0,0.6144093893440242,2.0560266689907616,23.453365053694544,3003.0,3350.473961353302,5499.69131565094,0.0
8000,0.1665812581777572,3.3152105808258057,,,,,,,,,,,,,,
8500,0.1624876409769058,3.28822922706604,,,,,,,,,,,,,,
9000,0.1622178554534912,3.2593541145324707,,,,,,,,,,,,,,
9500,0.1383113265037536,3.1417059898376465,,,,,,,,,,,,,,
9569,,,0.6107719764917187,2.073677943366413,29.677133910502665,0.6280145317479014,1.943297549007452,25.997886671765407,3000.0,0.632409505548777,1.9045991662308988,25.11441475962948,3003.0,4187.045917510986,6748.53755235672,0.0
10000,,,0.6143393548091673,2.043121057707718,29.5937323272165,0.6289444644207759,1.93488398314962,26.48251236197099,3000.0,0.636778804253094,1.890546380221951,25.4139793360056,3003.0,4374.895928859711,7353.160999298096,0.0
10000,,,,,,,,,,,,,,4374.895928859711,,0.0
