global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,preemption_count
0,0.32888013,6.907757,,,,,,,,,,,
1,,,0.001074218773283,6.907756328582764,0.0009999999310821,6.9077558517456055,50000.0,0.0010000000474974,6.907756805419922,10000.0,50.23555827140808,50.31785225868225,0.0
100,0.40990013,6.899826,,,,,,,,,,,
200,0.52537555,6.842804,,,,,,,,,,,
300,0.45726067,6.852841,,,,,,,,,,,
400,0.5668124,6.8041615,,,,,,,,,,,
500,0.80288255,6.6354003,,,,,,,,,,,
600,0.8647241,6.784973,,,,,,,,,,,
700,0.8331141,6.515486,,,,,,,,,,,
800,1.3624552,6.4232574,,,,,,,,,,,
900,2.1145797,6.3582478,,,,,,,,,,,
1000,1.0095218,6.31912,,,,,,,,,,,
1007,,,0.0309960935264825,5.9534831047058105,0.0305599998682737,5.978891849517822,50000.0,0.0252000018954277,6.07716178894043,10000.0,462.66537284851074,519.3803706169128,0.0
1100,1.1604515,6.30029,,,,,,,,,,,
1200,1.2868718,6.349646,,,,,,,,,,,
1300,1.0373597,6.3981123,,,,,,,,,,,
1400,1.1638,6.129167,,,,,,,,,,,
1500,1.5448749,6.069728,,,,,,,,,,,
1600,0.91656786,6.4593353,,,,,,,,,,,
1700,1.4071684,6.0363607,,,,,,,,,,,
1800,1.2787013,6.0766516,,,,,,,,,,,
1900,1.0753454,5.954891,,,,,,,,,,,
2000,1.3472093,5.9629693,,,,,,,,,,,
2055,,,0.0762890577316284,5.268614292144775,0.0727799981832504,5.308732986450195,50000.0,0.0556000024080276,5.506089687347412,10000.0,874.9863064289093,962.7428159713744,0.0
2100,1.2014778,5.9441166,,,,,,,,,,,
2200,1.6342555,5.912117,,,,,,,,,,,
2300,1.7079258,5.831795,,,,,,,,,,,
2400,1.0433675,6.142087,,,,,,,,,,,
2500,1.3659235,5.705544,,,,,,,,,,,
2600,1.0921228,5.683828,,,,,,,,,,,
2700,1.7133555,6.5374184,,,,,,,,,,,
2800,0.91549253,6.603507,,,,,,,,,,,
2900,0.95359915,6.5007734,,,,,,,,,,,
3000,1.0814722,5.65446,,,,,,,,,,,
3100,1.0973042,5.5681734,,,,,,,,,,,
3103,,,0.1378906220197677,4.718212604522705,0.1292800009250641,4.773195743560791,50000.0,0.097800001502037,5.058539867401123,10000.0,1287.162875175476,1407.8480997085571,0.0
3200,1.0307842,5.566213,,,,,,,,,,,
3300,1.1454012,5.5887866,,,,,,,,,,,
