global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,preemption_count
0,0.29744974,6.9077535,,,,,,,,,,,
1,,,0.0009960937313735,6.907756328582764,0.0009999999310821,6.9077558517456055,50000.0,0.0010000000474974,6.907756805419922,10000.0,45.24145150184631,45.32132697105408,0.0
100,0.30415773,6.906103,,,,,,,,,,,
200,0.298291,6.8988805,,,,,,,,,,,
300,0.30194315,6.8955526,,,,,,,,,,,
400,0.43279597,6.842969,,,,,,,,,,,
500,0.751379,6.775858,,,,,,,,,,,
600,0.94938177,6.8097663,,,,,,,,,,,
700,0.7896558,6.807605,,,,,,,,,,,
800,0.8425645,6.614436,,,,,,,,,,,
900,1.1505075,6.628464,,,,,,,,,,,
1000,0.87702703,6.597625,,,,,,,,,,,
1021,,,0.0325195305049419,6.124095439910889,0.0321200005710125,6.145279884338379,50000.0,0.0265000015497207,6.233181953430176,10000.0,458.2871959209442,512.5788495540619,0.0
1100,0.67733985,6.778434,,,,,,,,,,,
1200,0.928367,6.453889,,,,,,,,,,,
1300,0.6336302,6.5428824,,,,,,,,,,,
1400,0.7598117,6.5021505,,,,,,,,,,,
1500,0.9211671,6.419526,,,,,,,,,,,
1600,0.65534735,6.382273,,,,,,,,,,,
1700,0.7833205,6.3822784,,,,,,,,,,,
1800,0.7306739,6.323366,,,,,,,,,,,
1900,1.0350342,6.552683,,,,,,,,,,,
2000,0.7274839,6.317761,,,,,,,,,,,
2072,,,0.0597851537168026,5.681266784667969,0.0585799999535083,5.708341121673584,50000.0,0.0402000024914741,5.863155841827393,10000.0,871.3971436023712,955.0865433216096,0.0
2100,0.5760275,6.746282,,,,,,,,,,,
2200,0.75919557,6.5866,,,,,,,,,,,
2300,0.72955066,6.33513,,,,,,,,,,,
2400,0.96087396,6.292517,,,,,,,,,,,
2500,0.7088814,6.2269835,,,,,,,,,,,
2600,0.7584175,6.445302,,,,,,,,,,,
2700,0.6971658,6.207513,,,,,,,,,,,
2800,0.66787595,6.5291557,,,,,,,,,,,
2900,0.68313223,6.166142,,,,,,,,,,,
3000,0.7036336,6.157427,,,,,,,,,,,
