global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,preemption_count
0,3.176844835281372,0.7459542155265808,,,,,,,,,,,
1,,,0.2729299238749912,0.7443235261099679,0.265952913695396,0.7523124664770329,3554.0,0.2879406189459124,0.7553481182150587,3581.0,45.93170833587647,45.93376994132996,0.0
1,3.4845528602600098,0.7300818562507629,,,,,,,,,,,
2,3.127074718475342,0.742619514465332,,,,,,,,,,,
3,3.55340838432312,0.6971526741981506,,,,,,,,,,,
4,3.340995073318481,0.6720582842826843,,,,,,,,,,,
5,2.5997838973999023,0.6689616441726685,,,,,,,,,,,
6,1.516878962516785,0.6722314357757568,,,,,,,,,,,
7,1.403732180595398,0.5774743556976318,,,,,,,,,,,
8,1.037819743156433,0.6025404930114746,,,,,,,,,,,
9,1.2404273748397827,0.5982162356376648,,,,,,,,,,,
10,1.4112730026245115,0.5934267044067383,,,,,,,,,,,
11,1.5739977359771729,0.599449634552002,,,,,,,,,,,
12,1.6303997039794922,0.5350664854049683,,,,,,,,,,,
13,1.453570008277893,0.6019625663757324,,,,,,,,,,,
14,1.4943785667419434,0.5112664699554443,,,,,,,,,,,
15,1.2268465757369995,0.4807641804218292,,,,,,,,,,,
16,1.1103888750076294,0.4565292000770569,,,,,,,,,,,
17,0.8403732180595398,0.4242678582668304,,,,,,,,,,,
18,0.7355561256408691,0.4342278838157654,,,,,,,,,,,
19,0.7067409753799438,0.3820432722568512,,,,,,,,,,,
20,0.8037632703781128,0.4443554580211639,,,,,,,,,,,
21,0.7617005705833435,0.45014688372612,,,,,,,,,,,
22,1.0311890840530396,0.3895165622234344,,,,,,,,,,,
23,1.0904816389083862,0.3724506795406341,,,,,,,,,,,
24,0.976097822189331,0.40379399061203,,,,,,,,,,,
25,0.8025938272476196,0.4388081431388855,,,,,,,,,,,
26,0.6301089525222778,0.3694011270999908,,,,,,,,,,,
27,0.4038637280464172,0.3349802494049072,,,,,,,,,,,
28,0.2832365036010742,0.2924002408981323,,,,,,,,,,,
29,0.4527880847454071,0.3499650359153747,,,,,,,,,,,
30,0.548226535320282,0.4640181362628937,,,,,,,,,,,
31,0.4579297006130218,0.3851818442344665,,,,,,,,,,,
32,0.6383911371231079,0.3239231705665588,,,,,,,,,,,
33,0.5233140587806702,0.3672817349433899,,,,,,,,,,,
34,0.3933380246162414,0.3873991370201111,,,,,,,,,,,
35,0.5995219945907593,0.3730089366436004,,,,,,,,,,,
36,0.3685256540775299,0.3520318567752838,,,,,,,,,,,
37,0.3866387605667114,0.383902758359909,,,,,,,,,,,
38,0.428544133901596,0.3509240746498108,,,,,,,,,,,
39,0.2969070971012115,0.4105144441127777,,,,,,,,,,,
40,0.3563749492168426,0.3278955817222595,,,,,,,,,,,
41,0.3868275284767151,0.3742330968379974,,,,,,,,,,,
42,0.4006253778934479,0.3539970815181732,,,,,,,,,,,
43,0.3811538219451904,0.3022274971008301,,,,,,,,,,,
44,0.3022064566612243,0.3141547739505768,,,,,,,,,,,
45,0.2935585081577301,0.3963631987571716,,,,,,,,,,,
46,0.1779663264751434,0.3323028683662414,,,,,,,,,,,
47,0.1370250582695007,0.5110680460929871,,,,,,,,,,,
48,0.159741923213005,0.346524715423584,,,,,,,,,,,
49,0.2517538070678711,0.3553185164928436,,,,,,,,,,,
50,0.2204342484474182,0.4992464184761047,,,,,,,,,,,
51,0.2347126305103302,0.4657151699066162,,,,,,,,,,,
52,0.241893783211708,0.4507442414760589,,,,,,,,,,,
53,0.1993548423051834,0.3665809333324432,,,,,,,,,,,
54,0.1698221415281295,0.3757493793964386,,,,,,,,,,,
55,0.2339663654565811,0.3756528198719024,,,,,,,,,,,
56,0.1267722100019455,0.3545452356338501,,,,,,,,,,,
57,0.1603467911481857,0.4502460956573486,,,,,,,,,,,
58,0.1677436530590057,0.3278558254241943,,,,,,,,,,,
59,0.267990231513977,0.4525382816791534,,,,,,,,,,,
60,0.185228630900383,0.3009660840034485,,,,,,,,,,,
61,0.1944387555122375,0.3333272635936737,,,,,,,,,,,
62,0.1997520923614502,0.3748134970664978,,,,,,,,,,,
63,0.1123901605606079,0.3492762446403503,,,,,,,,,,,
64,0.1010535359382629,0.3188765943050384,,,,,,,,,,,
65,0.1107096672058105,0.3625226616859436,,,,,,,,,,,
66,0.2314586788415908,0.262462317943573,,,,,,,,,,,
67,0.2304787188768386,0.2733496129512787,,,,,,,,,,,
68,0.2247491627931594,0.2794119119644165,,,,,,,,,,,
69,0.1623381972312927,0.2849137783050537,,,,,,,,,,,
70,0.268523633480072,0.3416872024536133,,,,,,,,,,,
71,0.1700111031532287,0.3080068826675415,,,,,,,,,,,
72,0.3158611953258514,0.3131956458091736,,,,,,,,,,,
73,0.3245828449726105,0.3488568663597107,,,,,,,,,,,
74,0.2414979934692382,0.3012871742248535,,,,,,,,,,,
75,0.1964641511440277,0.3418114483356476,,,,,,,,,,,
76,0.4673786461353302,0.2582243084907532,,,,,,,,,,,
77,0.2919187545776367,0.2965148091316223,,,,,,,,,,,
78,0.2623621225357055,0.3756850063800812,,,,,,,,,,,
79,0.3381111323833465,0.2823566198348999,,,,,,,,,,,
80,0.1820432990789413,0.2762671411037445,,,,,,,,,,,
81,0.20353864133358,0.2608653903007507,,,,,,,,,,,
82,0.2709404230117798,0.3146120905876159,,,,,,,,,,,
83,0.2059058398008346,0.2996968030929565,,,,,,,,,,,
84,0.2850620746612549,0.2263051867485046,,,,,,,,,,,
85,0.1736805588006973,0.3417626619338989,,,,,,,,,,,
86,0.1962944567203521,0.3464793860912323,,,,,,,,,,,
87,0.2591024935245514,0.2928023338317871,,,,,,,,,,,
88,0.2483824044466018,0.3785707652568817,,,,,,,,,,,
89,0.1105305403470993,0.3321089446544647,,,,,,,,,,,
90,0.1437398344278335,0.3298683166503906,,,,,,,,,,,
91,0.1336427927017212,0.2898892164230346,,,,,,,,,,,
92,0.3310491740703583,0.2646726667881012,,,,,,,,,,,
93,0.1893954277038574,0.2727525234222412,,,,,,,,,,,
94,0.1730319559574127,0.3060915470123291,,,,,,,,,,,
95,0.3734505772590637,0.4174114465713501,,,,,,,,,,,
96,0.1427601724863052,0.3602821826934814,,,,,,,,,,,
97,0.1499672681093216,0.3103557527065277,,,,,,,,,,,
98,0.1184344515204429,0.3025526404380798,,,,,,,,,,,
99,0.1370475590229034,0.2678158283233642,,,,,,,,,,,
100,0.2302061170339584,0.2968273758888244,,,,,,,,,,,
311,,,0.7095303535461426,0.3045352867671421,0.6875130519748874,0.3232033407010586,3554.0,0.705924333723122,0.3248330558088697,3581.0,121.73735165596008,354.4218535423279,0.0
500,0.6886535882949829,0.2690054476261139,,,,,,,,,,,
543,,,0.7142853055681501,0.2972524506705148,0.6928096120788196,0.3156479989536437,3554.0,0.7105289172673485,0.3173396907615715,3581.0,197.4953825473785,444.3386092185974,0.0
773,,,0.7224389484950474,0.2891500677381243,0.7002455282560144,0.3073345092017797,3554.0,0.7178131163170204,0.3092351560318346,3581.0,273.0295603275299,533.315545797348,0.0
1000,0.4070454239845276,0.2606449425220489,,,,,,,,,,,
1009,,,0.7265102522713798,0.2847043105534145,0.7048984886087859,0.3027989822756929,3554.0,0.7223170029321418,0.3045793377264556,3581.0,348.74777030944824,620.9378387928009,0.0
1322,,,0.7291274751935687,0.2816474437713623,0.7071884232554868,0.3000802902539392,3554.0,0.7246356230146956,0.3017063391205319,3581.0,421.5132298469544,709.906904220581,0.0
