global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,preemption_count
0,0.60668904,6.925991,,,,,,,,,,,
1,,,0.0011758609907701,6.91163444519043,0.0007800000021234,6.911706924438477,50000.0,0.0007000000332482,6.912187099456787,10000.0,43.931886434555054,44.01127219200134,0.0
100,0.5931012,6.8778825,,,,,,,,,,,
200,0.67878276,6.7279425,,,,,,,,,,,
300,0.73258615,6.557866,,,,,,,,,,,
400,0.82775784,6.404168,,,,,,,,,,,
500,1.0111792,6.253932,,,,,,,,,,,
600,2.7466176,6.156797,,,,,,,,,,,
700,2.3309147,5.9641743,,,,,,,,,,,
800,2.6177554,5.8204565,,,,,,,,,,,
900,2.738769,5.7885737,,,,,,,,,,,
1000,2.1685112,5.621227,,,,,,,,,,,
1100,3.3437607,5.694349,,,,,,,,,,,
1200,2.1480076,5.525231,,,,,,,,,,,
1300,2.705935,5.4742947,,,,,,,,,,,
1400,3.27833,5.367973,,,,,,,,,,,
1500,2.53298,5.306154,,,,,,,,,,,
1501,,,0.114756055176258,4.803328514099121,0.1004799976944923,4.912456512451172,50000.0,0.0737000033259391,5.250838756561279,10000.0,548.5891652107239,594.1870725154877,0.0
1600,2.1178443,5.234507,,,,,,,,,,,
1700,3.6476154,5.1920624,,,,,,,,,,,
1800,5.1113973,5.08848,,,,,,,,,,,
1900,4.75407,4.9784527,,,,,,,,,,,
2000,3.332155,4.898489,,,,,,,,,,,
2100,4.207587,4.9174485,,,,,,,,,,,
2200,2.792633,4.888206,,,,,,,,,,,
2300,2.3876486,4.845065,,,,,,,,,,,
2400,3.78415,4.666268,,,,,,,,,,,
2500,4.378547,4.6275606,,,,,,,,,,,
2600,3.0467758,4.6914573,,,,,,,,,,,
2700,4.095674,4.4962893,,,,,,,,,,,
2800,1.9406632,4.5073113,,,,,,,,,,,
2900,2.4260926,4.4197197,,,,,,,,,,,
3000,2.6711144,4.4701953,,,,,,,,,,,
