global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,preemption_count
0,0.6009635,6.9217906,,,,,,,,,,,
1,,,0.0006178252515383,6.9123969078063965,0.0008599999709986,6.9116291999816895,50000.0,0.0005000000237487,6.911300182342529,10000.0,44.364161014556885,44.44637203216553,0.0
100,0.61161184,6.8733964,,,,,,,,,,,
200,0.6681729,6.7462363,,,,,,,,,,,
300,0.7298542,6.572749,,,,,,,,,,,
400,0.75371224,6.4394245,,,,,,,,,,,
500,1.4613357,6.2536364,,,,,,,,,,,
600,2.9892738,6.127537,,,,,,,,,,,
700,3.8520055,5.950847,,,,,,,,,,,
800,2.241172,5.8292837,,,,,,,,,,,
900,2.5533187,5.736299,,,,,,,,,,,
1000,2.743262,5.595364,,,,,,,,,,,
1100,2.8675022,5.5888767,,,,,,,,,,,
1200,5.8640695,5.4282165,,,,,,,,,,,
1300,2.6344748,5.3733635,,,,,,,,,,,
1400,3.8156044,5.2815213,,,,,,,,,,,
1500,2.4739935,5.2112436,,,,,,,,,,,
1510,,,0.1416414231061935,4.5789666175842285,0.12567999958992,4.692309379577637,50000.0,0.0912000015377998,5.039073944091797,10000.0,548.9499821662903,595.2079832553864,0.0
1600,5.403256,5.125779,,,,,,,,,,,
1700,2.583105,5.136126,,,,,,,,,,,
1800,6.0457544,5.007704,,,,,,,,,,,
1900,5.526084,4.979277,,,,,,,,,,,
2000,4.1132836,4.79908,,,,,,,,,,,
2100,5.6532793,4.8556895,,,,,,,,,,,
2200,4.834686,4.819007,,,,,,,,,,,
2300,5.9665294,4.5576315,,,,,,,,,,,
2400,3.9040496,4.676608,,,,,,,,,,,
2500,7.426338,4.65138,,,,,,,,,,,
2600,3.5283887,4.524911,,,,,,,,,,,
2700,3.0773528,4.4931984,,,,,,,,,,,
2800,6.1907654,4.432995,,,,,,,,,,,
2900,5.117147,4.441513,,,,,,,,,,,
3000,3.9728184,4.4564857,,,,,,,,,,,
3018,,,0.3028539419174194,3.3853204250335693,0.2718600034713745,3.5446014404296875,50000.0,0.207500010728836,4.086056709289551,10000.0,1053.6528279781342,1123.294258594513,0.0
3100,5.5410876,4.2773466,,,,,,,,,,,
3200,5.663574,4.172039,,,,,,,,,,,
3300,5.1559825,4.200495,,,,,,,,,,,
3400,3.6400008,4.1943016,,,,,,,,,,,
3500,5.2054005,4.079108,,,,,,,,,,,
3600,4.456025,4.019112,,,,,,,,,,,
3700,5.7601995,3.932199,,,,,,,,,,,
3800,3.624082,3.9959211,,,,,,,,,,,
3900,5.0163026,3.914128,,,,,,,,,,,
4000,4.5495086,4.0026526,,,,,,,,,,,
4100,6.1827307,3.9675212,,,,,,,,,,,
4200,3.2238207,3.8318758,,,,,,,,,,,
4300,5.952178,3.9423256,,,,,,,,,,,
4400,3.6281912,3.8944986,,,,,,,,,,,
4500,4.75524,3.7669356,,,,,,,,,,,
4528,,,0.4236487448215484,2.6845128536224365,0.397599995136261,2.8345954418182373,50000.0,0.2897000014781952,3.48028564453125,10000.0,1558.1047122478485,1651.1084113121033,0.0
4600,2.5985932,3.745527,,,,,,,,,,,
4700,3.0202963,3.6942685,,,,,,,,,,,
4800,4.9233623,3.688297,,,,,,,,,,,
4900,6.6108885,3.6554003,,,,,,,,,,,
5000,3.5522206,3.5641565,,,,,,,,,,,
5100,4.454678,3.6752098,,,,,,,,,,,
5200,3.293249,3.5715907,,,,,,,,,,,
5300,2.8652046,3.6627054,,,,,,,,,,,
5400,5.0300794,3.4392471,,,,,,,,,,,
5500,3.034321,3.555637,,,,,,,,,,,
5600,2.72477,3.4741948,,,,,,,,,,,
5700,4.1463385,3.4396343,,,,,,,,,,,
5800,4.321722,3.3996987,,,,,,,,,,,
5900,2.4020965,3.51126,,,,,,,,,,,
6000,3.5989096,3.3523257,,,,,,,,,,,
6038,,,0.5026705861091614,2.232307910919189,0.4688799977302551,2.405428409576416,50000.0,0.3527000248432159,3.1103594303131104,10000.0,2059.0771627426147,2179.692151784897,0.0
6100,2.85613,3.4641013,,,,,,,,,,,
6200,5.4464803,3.4238229,,,,,,,,,,,
6300,2.4545238,3.4451454,,,,,,,,,,,
6400,2.9667754,3.3651333,,,,,,,,,,,
6500,3.7645662,3.3934898,,,,,,,,,,,
6600,1.8870847,3.299804,,,,,,,,,,,
6700,3.1107302,3.309267,,,,,,,,,,,
6800,2.4557574,3.4518232,,,,,,,,,,,
6900,2.273979,3.2439408,,,,,,,,,,,
7000,3.454535,3.2793612,,,,,,,,,,,
7100,4.45678,3.222069,,,,,,,,,,,
7200,2.33232,3.2434273,,,,,,,,,,,
7300,2.5390055,3.1805837,,,,,,,,,,,
7400,1.8997636,3.2503703,,,,,,,,,,,
7500,3.2479763,3.2255316,,,,,,,,,,,
7546,,,0.5475525856018066,2.0313544273376465,0.5117599964141846,2.212968587875366,50000.0,0.3947000205516815,2.890676021575928,10000.0,2557.1749007701874,2708.581545829773,0.0
7600,1.825579,3.2650537,,,,,,,,,,,
7700,3.3425655,3.136176,,,,,,,,,,,
7800,2.8409438,3.1533225,,,,,,,,,,,
7900,2.2045982,3.085736,,,,,,,,,,,
8000,2.429315,3.311315,,,,,,,,,,,
8100,2.1714582,3.1218882,,,,,,,,,,,
8200,1.8450186,3.084722,,,,,,,,,,,
8300,1.8109919,3.0238156,,,,,,,,,,,
8400,2.600223,3.189216,,,,,,,,,,,
8500,2.3627827,3.0501926,,,,,,,,,,,
8600,1.8178397,3.0874853,,,,,,,,,,,
8700,2.3142047,3.2288902,,,,,,,,,,,
8800,1.8106499,3.0796077,,,,,,,,,,,
8900,2.0542395,3.0510411,,,,,,,,,,,
9000,2.109427,3.0509543,,,,,,,,,,,
9055,,,0.6025390625,1.7748883962631226,0.5511599779129028,2.015714406967163,50000.0,0.4232000112533569,2.716230630874634,10000.0,3056.8149724006653,3238.7954556941986,0.0
9100,2.2199273,3.1154733,,,,,,,,,,,
9200,2.350199,3.0756977,,,,,,,,,,,
9300,1.1156248,3.0931468,,,,,,,,,,,
9400,2.210215,2.9928539,,,,,,,,,,,
9500,1.5342312,2.9152966,,,,,,,,,,,
9600,1.654553,3.1330047,,,,,,,,,,,
9700,1.9824568,2.9421108,,,,,,,,,,,
9800,2.0290477,3.0011923,,,,,,,,,,,
9900,2.301917,3.0410542,,,,,,,,,,,
10000,1.6101625,2.990425,,,,,,,,,,,
10100,1.6199538,2.971011,,,,,,,,,,,
10200,1.9883136,2.9665976,,,,,,,,,,,
10300,2.456327,2.9847946,,,,,,,,,,,
10400,1.4392363,2.8907006,,,,,,,,,,,
