global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,preemption_count
9800,0.48301572,3.729138,,,,,,,,,,,
9900,0.49059483,3.7756548,,,,,,,,,,,
10000,0.494863,3.7389145,,,,,,,,,,,
10100,0.5001285,3.7151124,,,,,,,,,,,
10200,0.47533247,3.6369934,,,,,,,,,,,
10300,0.49687958,3.7436333,,,,,,,,,,,
10400,0.50725895,3.8111863,,,,,,,,,,,
10500,0.5101277,3.7905076,,,,,,,,,,,
10567,,,0.6032764315605164,1.9140851497650144,0.5450800061225891,2.190557718276977,50000.0,0.4141000211238861,2.8720176219940186,10000.0,3552.69783949852,3763.588611125946,0.0
10600,0.49471512,3.7071745,,,,,,,,,,,
10700,0.4857338,3.7723453,,,,,,,,,,,
10800,0.4866605,3.6465247,,,,,,,,,,,
10900,0.49268106,3.7393317,,,,,,,,,,,
11000,0.482058,3.6209288,,,,,,,,,,,
11100,0.5000195,3.7038178,,,,,,,,,,,
11200,0.4723463,3.5689807,,,,,,,,,,,
11300,0.48787597,3.6267114,,,,,,,,,,,
11400,0.48011607,3.6209798,,,,,,,,,,,
11500,0.48006803,3.6403365,,,,,,,,,,,
11600,0.4889073,3.7591765,,,,,,,,,,,
11700,0.48565343,3.6586359,,,,,,,,,,,
11800,0.49218875,3.6238298,,,,,,,,,,,
11900,0.474165,3.5840645,,,,,,,,,,,
12000,0.470455,3.6054745,,,,,,,,,,,
12077,,,0.6156529188156128,1.823398470878601,0.5655800104141235,2.072016954421997,50000.0,0.4433000087738037,2.7486162185668945,10000.0,4057.606869697571,4293.101534128189,0.0
12100,0.48434457,3.6230083,,,,,,,,,,,
12200,0.46980768,3.5457716,,,,,,,,,,,
12300,0.46667644,3.5433018,,,,,,,,,,,
12400,0.48221216,3.6388767,,,,,,,,,,,
12500,0.4888418,3.586488,,,,,,,,,,,
12600,0.4671902,3.6058342,,,,,,,,,,,
12700,0.4692025,3.5758672,,,,,,,,,,,
12800,0.47559586,3.5496686,,,,,,,,,,,
12900,0.46367314,3.519577,,,,,,,,,,,
13000,0.4622087,3.459692,,,,,,,,,,,
13100,0.47089472,3.6159859,,,,,,,,,,,
13200,0.46692422,3.478308,,,,,,,,,,,
13300,0.46602044,3.4782896,,,,,,,,,,,
13400,0.46614587,3.5228665,,,,,,,,,,,
13500,0.45657533,3.5504744,,,,,,,,,,,
13592,,,0.6439931392669678,1.684508204460144,0.5845999717712402,1.948517084121704,50000.0,0.4562000334262848,2.6412148475646973,10000.0,4562.660496234894,4822.765831708908,0.0
13600,0.46768555,3.4610271,,,,,,,,,,,
13700,0.46272308,3.4929557,,,,,,,,,,,
13800,0.46439174,3.4568787,,,,,,,,,,,
13900,0.4598644,3.4456904,,,,,,,,,,,
14000,,,0.6394889950752258,1.743171453475952,0.5880599617958069,1.9770714044570925,50000.0,0.4707000255584717,2.5970265865325928,10000.0,4698.3941967487335,4979.709591388702,0.0
14000,,,,,,,,,,,4698.3941967487335,,0.0
